order_id,customer_id,order_date,order_status
O016416,C00416,2023-10-16 00:00:00,Delivered
O016417,C09523,2023-11-11 00:00:00,Delivered
O016418,C09577,2023-07-03 00:00:00,Delivered
O016419,C09981,2023-05-16 00:00:00,Delivered
O016420,C03653,2024-06-21 00:00:00,Delivered
O016421,C00119,2023-08-11 00:00:00,Delivered
O016422,C00214,2024-11-14 00:00:00,Cancelled
O016423,C07884,2024-10-19 00:00:00,Delivered
O016424,C09594,2024-08-16 00:00:00,Delivered
O016425,C09196,2024-05-28 00:00:00,Delivered
O016426,C00231,2024-08-08 00:00:00,Delivered
O016427,C07199,2024-02-19 00:00:00,Delivered
O016428,C06307,2024-10-19 00:00:00,Delivered
O016429,C07801,2024-06-04 00:00:00,Delivered
O016430,C00158,2023-02-10 00:00:00,Delivered
O016431,C00242,2024-09-10 00:00:00,Delivered
O016432,C09473,2023-11-12 00:00:00,Delivered
O016433,C03136,2024-02-28 00:00:00,Delivered
O016434,C08214,2023-12-01 00:00:00,Delivered
O016435,C04605,2024-09-11 00:00:00,Delivered
O016436,C08107,2023-07-25 00:00:00,Delivered
O016437,C02155,2024-10-06 00:00:00,Delivered
O016438,C05059,2023-09-24 00:00:00,Out for Delivery
O016439,C04335,2024-12-03 00:00:00,Delivered
O016440,C09699,2024-08-31 00:00:00,Delivered
O016441,C09884,2024-11-10 00:00:00,Delivered
O016442,C08605,2023-02-04 00:00:00,Cancelled
O016443,C08958,2023-03-13 00:00:00,Cancelled
O016444,C09868,2023-02-21 00:00:00,Returned
O016445,C06946,2023-12-19 00:00:00,Delivered
O016446,C03803,2024-03-01 00:00:00,Delivered
O016447,C09879,2024-09-25 00:00:00,Delivered
O016448,C06717,2024-10-13 00:00:00,Returned
O016449,C06099,2024-01-08 00:00:00,Delivered
O016450,C03666,2024-03-05 00:00:00,Out for Delivery
O016451,C07965,2023-04-23 00:00:00,Delivered
O016452,C08130,2024-05-06 00:00:00,Delivered
O016453,C07825,2024-04-03 00:00:00,Delivered
O016454,C08363,2023-04-12 00:00:00,Delivered
O016455,C03697,2023-10-01 00:00:00,Delivered
O016456,C06828,2024-01-27 00:00:00,Delivered
O016457,C09463,2023-03-10 00:00:00,Delivered
O016458,C08953,2024-05-01 00:00:00,Out for Delivery
O016459,C09682,2024-04-10 00:00:00,Delivered
O016460,C06510,2024-09-15 00:00:00,Delivered
O016461,C07731,2024-06-16 00:00:00,Delivered
O016462,C01807,2024-11-11 00:00:00,Delivered
O016463,C04091,2023-04-26 00:00:00,Out for Delivery
O016464,C05538,2024-01-20 00:00:00,Delivered
O016465,C03693,2023-08-13 00:00:00,Delivered
O016466,C08757,2023-11-10 00:00:00,Delivered
O016467,C07362,2023-02-27 00:00:00,Returned
O016468,C00669,2023-10-06 00:00:00,Delivered
O016469,C06779,2023-10-05 00:00:00,Delivered
O016470,C01561,2024-08-15 00:00:00,Delivered
O016471,C00243,2024-06-25 00:00:00,Out for Delivery
O016472,C05928,2024-01-28 00:00:00,Cancelled
O016473,C03876,2024-08-30 00:00:00,Delivered
O016474,C01599,2023-04-18 00:00:00,Delivered
O016475,C01665,2023-07-31 00:00:00,Delivered
O016476,C01798,2024-09-16 00:00:00,Delivered
O016477,C06333,2024-05-15 00:00:00,Out for Delivery
O016478,C04200,2024-01-21 00:00:00,Delivered
O016479,C00839,2023-07-27 00:00:00,Cancelled
O016480,C00012,2024-05-01 00:00:00,Delivered
O016481,C05736,2024-02-23 00:00:00,Returned
O016482,C02042,2023-04-04 00:00:00,Delivered
O016483,C09439,2023-02-12 00:00:00,Delivered
O016484,C05013,2023-03-02 00:00:00,Delivered
O016485,C06830,2024-05-14 00:00:00,Returned
O016486,C09653,2023-03-22 00:00:00,Delivered
O016487,C05944,2023-11-26 00:00:00,Delivered
O016488,C08432,2023-03-23 00:00:00,Cancelled
O016489,C09809,2023-11-29 00:00:00,Out for Delivery
O016490,C06503,2024-09-27 00:00:00,Delivered
O016491,C02664,2023-12-28 00:00:00,Delivered
O016492,C06889,2024-11-27 00:00:00,Delivered
O016493,C00549,2023-09-15 00:00:00,Delivered
O016494,C07085,2024-12-02 00:00:00,Out for Delivery
O016495,C01589,2024-06-28 00:00:00,Delivered
O016496,C00957,2023-08-22 00:00:00,Cancelled
O016497,C00466,2023-12-30 00:00:00,Delivered
O016498,C00788,2024-01-28 00:00:00,Returned
O016499,C09260,2023-02-02 00:00:00,Delivered
O016500,C08284,2024-12-17 00:00:00,Delivered
O016501,C09395,2023-09-22 00:00:00,Returned
O016502,C04886,2024-06-04 00:00:00,Delivered
O016503,C08455,2023-08-09 00:00:00,Delivered
O016504,C04439,2024-07-19 00:00:00,Delivered
O016505,C08751,2024-04-14 00:00:00,Delivered
O016506,C06334,2023-04-06 00:00:00,Delivered
O016507,C02680,2024-08-07 00:00:00,Delivered
O016508,C03467,2023-07-28 00:00:00,Delivered
O016509,C06989,2023-05-06 00:00:00,Delivered
O016510,C09643,2023-03-02 00:00:00,Delivered
O016511,C07767,2024-10-04 00:00:00,Delivered
O016512,C01291,2024-05-05 00:00:00,Delivered
O016513,C05553,2024-06-06 00:00:00,Delivered
O016514,C02619,2023-04-18 00:00:00,Delivered
O016515,C08621,2023-07-26 00:00:00,Delivered
O016516,C09327,2023-02-04 00:00:00,Cancelled
O016517,C08722,2023-01-13 00:00:00,Delivered
O016518,C06028,2023-04-04 00:00:00,Delivered
O016519,C09977,2024-12-06 00:00:00,Delivered
O016520,C01446,2024-05-18 00:00:00,Cancelled
O016521,C09844,2023-08-17 00:00:00,Delivered
O016522,C01875,2023-02-04 00:00:00,Delivered
O016523,C00240,2023-01-20 00:00:00,Delivered
O016524,C06398,2024-04-30 00:00:00,Delivered
O016525,C03293,2023-11-19 00:00:00,Delivered
O016526,C00514,2023-04-24 00:00:00,Delivered
O016527,C07333,2024-03-20 00:00:00,Out for Delivery
O016528,C03417,2023-03-24 00:00:00,Returned
O016529,C09538,2024-04-30 00:00:00,Out for Delivery
O016530,C01182,2023-07-22 00:00:00,Delivered
O016531,C09348,2023-03-04 00:00:00,Out for Delivery
O016532,C06200,2023-01-21 00:00:00,Delivered
O016533,C04972,2023-06-16 00:00:00,Delivered
O016534,C06361,2023-05-13 00:00:00,Delivered
O016535,C01518,2023-09-18 00:00:00,Out for Delivery
O016536,C01521,2023-02-13 00:00:00,Delivered
O016537,C06200,2023-05-12 00:00:00,Delivered
O016538,C04938,2024-08-15 00:00:00,Delivered
O016539,C07908,2024-07-24 00:00:00,Delivered
O016540,C05197,2024-05-29 00:00:00,Delivered
O016541,C08963,2023-01-24 00:00:00,Cancelled
O016542,C04142,2023-02-24 00:00:00,Delivered
O016543,C09693,2024-08-28 00:00:00,Delivered
O016544,C01118,2023-05-21 00:00:00,Delivered
O016545,C05407,2023-01-13 00:00:00,Delivered
O016546,C05443,2023-11-01 00:00:00,Delivered
O016547,C06065,2024-07-14 00:00:00,Delivered
O016548,C09170,2023-02-28 00:00:00,Delivered
O016549,C06056,2024-11-13 00:00:00,Delivered
O016550,C01417,2023-09-14 00:00:00,Delivered
O016551,C03234,2023-09-19 00:00:00,Delivered
O016552,C09265,2023-10-24 00:00:00,Delivered
O016553,C06166,2023-10-12 00:00:00,Out for Delivery
O016554,C03622,2024-05-21 00:00:00,Delivered
O016555,C02429,2023-05-20 00:00:00,Delivered
O016556,C04631,2023-11-23 00:00:00,Delivered
O016557,C01375,2024-10-29 00:00:00,Cancelled
O016558,C07421,2024-02-05 00:00:00,Delivered
O016559,C00649,2023-10-20 00:00:00,Delivered
O016560,C01051,2023-12-11 00:00:00,Delivered
O016561,C01393,2023-09-17 00:00:00,Delivered
O016562,C04000,2023-08-29 00:00:00,Delivered
O016563,C03502,2024-06-30 00:00:00,Delivered
O016564,C06522,2024-10-03 00:00:00,Delivered
O016565,C02071,2024-10-05 00:00:00,Cancelled
O016566,C08324,2023-12-02 00:00:00,Out for Delivery
O016567,C05265,2023-03-23 00:00:00,Delivered
O016568,C00915,2024-03-11 00:00:00,Delivered
O016569,C07806,2024-05-23 00:00:00,Delivered
O016570,C01679,2024-07-16 00:00:00,Delivered
O016571,C09363,2023-07-21 00:00:00,Delivered
O016572,C02505,2024-07-02 00:00:00,Delivered
O016573,C03661,2024-05-31 00:00:00,Delivered
O016574,C04970,2023-01-29 00:00:00,Cancelled
O016575,C09191,2023-08-06 00:00:00,Returned
O016576,C06959,2023-11-10 00:00:00,Delivered
O016577,C01070,2023-04-03 00:00:00,Delivered
O016578,C09861,2023-01-12 00:00:00,Returned
O016579,C08600,2024-11-24 00:00:00,Cancelled
O016580,C05369,2024-05-15 00:00:00,Delivered
O016581,C08087,2024-10-15 00:00:00,Delivered
O016582,C05053,2024-01-31 00:00:00,Delivered
O016583,C00112,2024-01-29 00:00:00,Delivered
O016584,C09635,2023-02-16 00:00:00,Returned
O016585,C00061,2023-02-28 00:00:00,Cancelled
O016586,C09674,2023-12-29 00:00:00,Delivered
O016587,C06077,2023-01-06 00:00:00,Delivered
O016588,C01783,2023-11-30 00:00:00,Cancelled
O016589,C03300,2023-06-04 00:00:00,Delivered
O016590,C07855,2024-01-30 00:00:00,Delivered
O016591,C00689,2023-08-02 00:00:00,Delivered
O016592,C04423,2024-04-07 00:00:00,Out for Delivery
O016593,C08702,2024-06-02 00:00:00,Delivered
O016594,C00194,2023-09-26 00:00:00,Delivered
O016595,C04210,2024-01-14 00:00:00,Delivered
O016596,C02870,2024-10-09 00:00:00,Delivered
O016597,C07655,2023-06-23 00:00:00,Delivered
O016598,C07296,2023-06-24 00:00:00,Delivered
O016599,C09822,2023-02-25 00:00:00,Delivered
O016600,C04602,2024-03-19 00:00:00,Delivered
O016601,C09025,2023-02-07 00:00:00,Delivered
O016602,C09834,2024-04-09 00:00:00,Cancelled
O016603,C04292,2023-06-30 00:00:00,Delivered
O016604,C05172,2023-08-01 00:00:00,Cancelled
O016605,C06507,2023-03-31 00:00:00,Delivered
O016606,C09000,2023-10-18 00:00:00,Cancelled
O016607,C07220,2024-12-21 00:00:00,Delivered
O016608,C05079,2023-01-08 00:00:00,Delivered
O016609,C02971,2023-10-20 00:00:00,Cancelled
O016610,C05551,2024-06-19 00:00:00,Delivered
O016611,C04932,2023-04-08 00:00:00,Delivered
O016612,C04361,2023-12-07 00:00:00,Delivered
O016613,C05210,2024-05-14 00:00:00,Delivered
O016614,C04191,2023-05-20 00:00:00,Cancelled
O016615,C06212,2023-03-11 00:00:00,Delivered
O016616,C09818,2024-09-13 00:00:00,Returned
O016617,C08798,2023-08-14 00:00:00,Delivered
O016618,C00088,2024-01-11 00:00:00,Delivered
O016619,C09649,2024-07-15 00:00:00,Delivered
O016620,C09478,2023-07-23 00:00:00,Delivered
O016621,C02023,2024-05-05 00:00:00,Delivered
O016622,C09438,2023-06-08 00:00:00,Cancelled
O016623,C08025,2023-03-09 00:00:00,Delivered
O016624,C04942,2024-04-05 00:00:00,Delivered
O016625,C09649,2023-07-18 00:00:00,Delivered
O016626,C02579,2024-12-18 00:00:00,Out for Delivery
O016627,C06429,2024-02-27 00:00:00,Cancelled
O016628,C09567,2023-11-15 00:00:00,Delivered
O016629,C02239,2023-09-05 00:00:00,Delivered
O016630,C07351,2024-06-10 00:00:00,Delivered
O016631,C06179,2024-10-14 00:00:00,Delivered
O016632,C01281,2024-08-30 00:00:00,Out for Delivery
O016633,C04652,2024-03-20 00:00:00,Cancelled
O016634,C07080,2023-10-23 00:00:00,Delivered
O016635,C03226,2024-10-17 00:00:00,Delivered
O016636,C07955,2024-01-13 00:00:00,Delivered
O016637,C01820,2024-07-01 00:00:00,Delivered
O016638,C09410,2023-08-16 00:00:00,Delivered
O016639,C00324,2024-01-24 00:00:00,Delivered
O016640,C07468,2023-01-28 00:00:00,Delivered
O016641,C08143,2023-09-06 00:00:00,Cancelled
O016642,C08155,2024-02-13 00:00:00,Cancelled
O016643,C04265,2024-09-11 00:00:00,Delivered
O016644,C08556,2024-10-25 00:00:00,Delivered
O016645,C09270,2023-04-02 00:00:00,Delivered
O016646,C09667,2024-08-16 00:00:00,Delivered
O016647,C00732,2024-11-23 00:00:00,Delivered
O016648,C03965,2024-11-11 00:00:00,Delivered
O016649,C00911,2024-03-05 00:00:00,Delivered
O016650,C07126,2024-03-29 00:00:00,Delivered
O016651,C00674,2024-02-27 00:00:00,Out for Delivery
O016652,C01279,2024-08-21 00:00:00,Delivered
O016653,C01532,2024-02-03 00:00:00,Delivered
O016654,C01066,2023-02-15 00:00:00,Delivered
O016655,C01065,2023-10-02 00:00:00,Delivered
O016656,C00207,2024-01-08 00:00:00,Returned
O016657,C04516,2024-09-11 00:00:00,Delivered
O016658,C02805,2023-05-13 00:00:00,Delivered
O016659,C09276,2024-11-23 00:00:00,Delivered
O016660,C04427,2023-03-28 00:00:00,Delivered
O016661,C08314,2023-11-05 00:00:00,Out for Delivery
O016662,C01889,2023-12-30 00:00:00,Delivered
O016663,C07496,2023-10-07 00:00:00,Out for Delivery
O016664,C00173,2024-11-15 00:00:00,Delivered
O016665,C09335,2024-11-03 00:00:00,Returned
O016666,C00382,2024-06-09 00:00:00,Delivered
O016667,C06771,2023-11-13 00:00:00,Delivered
O016668,C05647,2023-01-24 00:00:00,Delivered
O016669,C07066,2024-01-11 00:00:00,Cancelled
O016670,C04482,2024-04-16 00:00:00,Delivered
O016671,C05005,2023-05-14 00:00:00,Delivered
O016672,C02294,2023-04-13 00:00:00,Returned
O016673,C02885,2024-11-04 00:00:00,Delivered
O016674,C00938,2024-05-06 00:00:00,Delivered
O016675,C06892,2023-04-13 00:00:00,Delivered
O016676,C06758,2024-01-04 00:00:00,Delivered
O016677,C07892,2023-03-15 00:00:00,Delivered
O016678,C02723,2024-09-06 00:00:00,Out for Delivery
O016679,C07688,2024-10-26 00:00:00,Delivered
O016680,C03036,2024-06-17 00:00:00,Returned
O016681,C05520,2024-10-14 00:00:00,Delivered
O016682,C04075,2023-06-22 00:00:00,Delivered
O016683,C05556,2023-05-08 00:00:00,Returned
O016684,C00908,2023-04-26 00:00:00,Delivered
O016685,C00075,2023-09-10 00:00:00,Returned
O016686,C02226,2024-12-20 00:00:00,Delivered
O016687,C07294,2024-01-30 00:00:00,Cancelled
O016688,C07036,2024-01-25 00:00:00,Delivered
O016689,C01419,2024-03-14 00:00:00,Delivered
O016690,C02274,2023-07-29 00:00:00,Delivered
O016691,C09848,2024-04-05 00:00:00,Delivered
O016692,C01891,2024-08-15 00:00:00,Delivered
O016693,C04261,2024-01-02 00:00:00,Delivered
O016694,C04448,2024-06-08 00:00:00,Delivered
O016695,C08860,2024-11-28 00:00:00,Delivered
O016696,C06343,2023-03-09 00:00:00,Delivered
O016697,C06889,2023-04-15 00:00:00,Delivered
O016698,C06621,2023-07-17 00:00:00,Delivered
O016699,C03148,2023-07-22 00:00:00,Delivered
O016700,C04269,2024-12-31 00:00:00,Delivered
O016701,C06340,2024-04-29 00:00:00,Delivered
O016702,C07014,2023-08-05 00:00:00,Out for Delivery
O016703,C09956,2024-07-04 00:00:00,Delivered
O016704,C02163,2024-03-23 00:00:00,Delivered
O016705,C00775,2024-01-19 00:00:00,Delivered
O016706,C04468,2023-05-01 00:00:00,Delivered
O016707,C02454,2023-08-15 00:00:00,Delivered
O016708,C01085,2023-04-01 00:00:00,Delivered
O016709,C06692,2024-12-30 00:00:00,Cancelled
O016710,C09281,2024-12-07 00:00:00,Delivered
O016711,C02733,2024-06-27 00:00:00,Delivered
O016712,C05094,2023-06-06 00:00:00,Delivered
O016713,C08535,2024-05-10 00:00:00,Delivered
O016714,C09888,2024-04-03 00:00:00,Cancelled
O016715,C01550,2024-09-19 00:00:00,Delivered
O016716,C01873,2023-02-03 00:00:00,Delivered
O016717,C03619,2024-05-27 00:00:00,Delivered
O016718,C08830,2023-01-13 00:00:00,Delivered
O016719,C08351,2023-10-13 00:00:00,Out for Delivery
O016720,C07649,2023-03-23 00:00:00,Delivered
O016721,C02540,2024-10-25 00:00:00,Delivered
O016722,C05460,2023-03-14 00:00:00,Delivered
O016723,C09500,2023-04-23 00:00:00,Delivered
O016724,C09763,2023-09-05 00:00:00,Delivered
O016725,C09455,2024-04-14 00:00:00,Returned
O016726,C04299,2024-11-03 00:00:00,Delivered
O016727,C02797,2024-04-17 00:00:00,Delivered
O016728,C09033,2024-07-10 00:00:00,Delivered
O016729,C00590,2024-08-09 00:00:00,Delivered
O016730,C01456,2024-12-23 00:00:00,Delivered
O016731,C02768,2023-10-26 00:00:00,Out for Delivery
O016732,C09466,2024-10-03 00:00:00,Delivered
O016733,C07422,2024-02-04 00:00:00,Delivered
O016734,C03378,2023-09-01 00:00:00,Cancelled
O016735,C03672,2023-09-06 00:00:00,Cancelled
O016736,C01506,2024-08-07 00:00:00,Delivered
O016737,C06997,2024-01-05 00:00:00,Delivered
O016738,C04934,2024-03-05 00:00:00,Delivered
O016739,C07611,2023-10-14 00:00:00,Delivered
O016740,C06211,2024-06-26 00:00:00,Cancelled
O016741,C05977,2023-02-05 00:00:00,Delivered
O016742,C07109,2023-07-02 00:00:00,Delivered
O016743,C01103,2024-11-24 00:00:00,Out for Delivery
O016744,C08397,2023-04-26 00:00:00,Delivered
O016745,C01974,2023-09-13 00:00:00,Cancelled
O016746,C00832,2023-06-29 00:00:00,Delivered
O016747,C01159,2024-05-11 00:00:00,Delivered
O016748,C00802,2024-09-20 00:00:00,Out for Delivery
O016749,C02931,2023-05-18 00:00:00,Delivered
O016750,C00051,2023-12-12 00:00:00,Returned
O016751,C08143,2023-09-17 00:00:00,Cancelled
O016752,C04397,2023-12-10 00:00:00,Delivered
O016753,C00894,2024-09-27 00:00:00,Delivered
O016754,C01609,2024-09-03 00:00:00,Out for Delivery
O016755,C08971,2024-07-19 00:00:00,Delivered
O016756,C02264,2023-11-18 00:00:00,Delivered
O016757,C04526,2023-01-24 00:00:00,Delivered
O016758,C07518,2024-05-10 00:00:00,Returned
O016759,C00001,2023-11-29 00:00:00,Delivered
O016760,C06540,2023-02-02 00:00:00,Cancelled
O016761,C05200,2023-11-19 00:00:00,Delivered
O016762,C08341,2024-08-15 00:00:00,Delivered
O016763,C02572,2024-05-22 00:00:00,Returned
O016764,C00555,2023-12-31 00:00:00,Cancelled
O016765,C09126,2024-07-24 00:00:00,Cancelled
O016766,C04300,2023-09-06 00:00:00,Delivered
O016767,C03170,2024-01-08 00:00:00,Delivered
O016768,C05212,2024-11-26 00:00:00,Out for Delivery
O016769,C09412,2023-10-25 00:00:00,Out for Delivery
O016770,C08401,2024-07-05 00:00:00,Delivered
O016771,C05673,2023-12-06 00:00:00,Delivered
O016772,C04231,2023-04-10 00:00:00,Delivered
O016773,C03051,2024-01-23 00:00:00,Cancelled
O016774,C04835,2024-09-04 00:00:00,Cancelled
O016775,C03743,2023-11-18 00:00:00,Delivered
O016776,C02431,2023-09-12 00:00:00,Delivered
O016777,C05228,2024-02-19 00:00:00,Delivered
O016778,C01630,2023-12-27 00:00:00,Delivered
O016779,C02359,2024-05-13 00:00:00,Returned
O016780,C07402,2023-08-04 00:00:00,Delivered
O016781,C00058,2023-05-29 00:00:00,Delivered
O016782,C06555,2023-09-21 00:00:00,Delivered
O016783,C06770,2023-12-30 00:00:00,Out for Delivery
O016784,C05636,2024-07-13 00:00:00,Delivered
O016785,C03787,2024-09-30 00:00:00,Out for Delivery
O016786,C08647,2023-12-03 00:00:00,Delivered
O016787,C07204,2023-06-20 00:00:00,Delivered
O016788,C00990,2023-01-16 00:00:00,Delivered
O016789,C03052,2023-07-28 00:00:00,Delivered
O016790,C04694,2023-04-01 00:00:00,Delivered
O016791,C02414,2023-07-25 00:00:00,Delivered
O016792,C06079,2023-12-28 00:00:00,Delivered
O016793,C05942,2023-12-29 00:00:00,Delivered
O016794,C04766,2023-05-24 00:00:00,Delivered
O016795,C03726,2023-09-05 00:00:00,Delivered
O016796,C03848,2023-08-21 00:00:00,Delivered
O016797,C00220,2024-06-05 00:00:00,Returned
O016798,C04388,2024-01-24 00:00:00,Delivered
O016799,C03847,2024-02-29 00:00:00,Delivered
O016800,C07238,2023-11-18 00:00:00,Returned
O016801,C08358,2024-11-26 00:00:00,Cancelled
O016802,C05248,2024-12-12 00:00:00,Delivered
O016803,C07070,2024-08-16 00:00:00,Delivered
O016804,C05137,2024-07-14 00:00:00,Delivered
O016805,C07587,2024-11-03 00:00:00,Delivered
O016806,C05806,2023-04-21 00:00:00,Delivered
O016807,C01367,2024-10-10 00:00:00,Delivered
O016808,C01773,2024-07-15 00:00:00,Delivered
O016809,C02821,2024-09-05 00:00:00,Delivered
O016810,C08168,2023-03-12 00:00:00,Delivered
O016811,C04601,2024-01-04 00:00:00,Cancelled
O016812,C05907,2024-11-03 00:00:00,Delivered
O016813,C01592,2023-05-18 00:00:00,Delivered
O016814,C04635,2023-09-08 00:00:00,Delivered
O016815,C02711,2024-12-28 00:00:00,Delivered
O016816,C00359,2024-12-18 00:00:00,Out for Delivery
O016817,C08671,2024-05-13 00:00:00,Delivered
O016818,C05638,2023-10-26 00:00:00,Delivered
O016819,C02059,2024-08-19 00:00:00,Delivered
O016820,C03581,2023-10-29 00:00:00,Delivered
O016821,C01529,2023-12-08 00:00:00,Cancelled
O016822,C08688,2023-10-04 00:00:00,Delivered
O016823,C04160,2023-12-20 00:00:00,Delivered
O016824,C00783,2023-02-06 00:00:00,Delivered
O016825,C03405,2023-11-29 00:00:00,Delivered
O016826,C00605,2023-02-06 00:00:00,Delivered
O016827,C03239,2023-09-07 00:00:00,Delivered
O016828,C08862,2024-04-25 00:00:00,Cancelled
O016829,C00939,2023-02-12 00:00:00,Out for Delivery
O016830,C09672,2023-02-25 00:00:00,Delivered
O016831,C03468,2023-04-29 00:00:00,Delivered
O016832,C09145,2024-01-19 00:00:00,Cancelled
O016833,C01010,2023-10-15 00:00:00,Delivered
O016834,C00285,2023-12-21 00:00:00,Delivered
O016835,C06743,2023-04-11 00:00:00,Delivered
O016836,C04698,2023-04-04 00:00:00,Delivered
O016837,C01993,2024-09-27 00:00:00,Delivered
O016838,C04823,2024-05-26 00:00:00,Delivered
O016839,C08638,2023-09-29 00:00:00,Delivered
O016840,C04057,2024-05-23 00:00:00,Cancelled
O016841,C05721,2023-01-30 00:00:00,Returned
O016842,C08479,2024-05-05 00:00:00,Cancelled
O016843,C01144,2023-02-28 00:00:00,Delivered
O016844,C08411,2024-11-08 00:00:00,Delivered
O016845,C02128,2023-06-25 00:00:00,Delivered
O016846,C07667,2023-10-16 00:00:00,Delivered
O016847,C07558,2024-12-22 00:00:00,Delivered
O016848,C03760,2023-08-17 00:00:00,Delivered
O016849,C02832,2024-06-16 00:00:00,Returned
O016850,C01031,2023-04-10 00:00:00,Delivered
O016851,C08761,2023-06-14 00:00:00,Delivered
O016852,C07588,2023-06-28 00:00:00,Delivered
O016853,C04606,2024-03-03 00:00:00,Returned
O016854,C01845,2024-11-04 00:00:00,Out for Delivery
O016855,C04075,2023-01-23 00:00:00,Delivered
O016856,C04306,2024-11-22 00:00:00,Delivered
O016857,C00152,2024-08-13 00:00:00,Delivered
O016858,C02288,2023-06-02 00:00:00,Cancelled
O016859,C03817,2024-03-06 00:00:00,Cancelled
O016860,C04541,2024-05-21 00:00:00,Delivered
O016861,C08934,2023-10-22 00:00:00,Delivered
O016862,C03514,2024-07-04 00:00:00,Delivered
O016863,C03195,2023-01-22 00:00:00,Delivered
O016864,C06114,2023-10-30 00:00:00,Delivered
O016865,C04661,2024-04-19 00:00:00,Delivered
O016866,C02203,2023-11-08 00:00:00,Delivered
O016867,C05439,2024-11-18 00:00:00,Delivered
O016868,C09568,2023-06-19 00:00:00,Delivered
O016869,C06375,2023-08-15 00:00:00,Delivered
O016870,C01061,2024-06-09 00:00:00,Out for Delivery
O016871,C01150,2024-11-10 00:00:00,Delivered
O016872,C03874,2024-10-25 00:00:00,Delivered
O016873,C03579,2024-08-05 00:00:00,Delivered
O016874,C04259,2023-07-24 00:00:00,Delivered
O016875,C08465,2024-12-30 00:00:00,Delivered
O016876,C05201,2023-09-11 00:00:00,Delivered
O016877,C08685,2023-08-10 00:00:00,Delivered
O016878,C04847,2024-06-01 00:00:00,Delivered
O016879,C05617,2024-12-23 00:00:00,Delivered
O016880,C06737,2023-04-09 00:00:00,Delivered
O016881,C00008,2023-09-08 00:00:00,Delivered
O016882,C03869,2023-03-02 00:00:00,Cancelled
O016883,C02473,2023-04-16 00:00:00,Delivered
O016884,C06963,2024-09-21 00:00:00,Cancelled
O016885,C08673,2024-09-13 00:00:00,Delivered
O016886,C06019,2023-01-08 00:00:00,Cancelled
O016887,C07804,2024-01-16 00:00:00,Returned
O016888,C05225,2024-12-19 00:00:00,Delivered
O016889,C07448,2024-03-14 00:00:00,Delivered
O016890,C05367,2023-09-07 00:00:00,Delivered
O016891,C04846,2023-07-28 00:00:00,Out for Delivery
O016892,C06378,2024-04-27 00:00:00,Delivered
O016893,C08659,2024-10-18 00:00:00,Delivered
O016894,C03058,2023-06-06 00:00:00,Delivered
O016895,C09799,2024-01-20 00:00:00,Delivered
O016896,C05519,2024-02-05 00:00:00,Delivered
O016897,C07721,2024-02-08 00:00:00,Delivered
O016898,C08431,2024-02-02 00:00:00,Cancelled
O016899,C02326,2023-09-19 00:00:00,Delivered
O016900,C08757,2023-07-09 00:00:00,Delivered
O016901,C08054,2024-05-10 00:00:00,Delivered
O016902,C09552,2023-07-20 00:00:00,Delivered
O016903,C00237,2023-01-14 00:00:00,Delivered
O016904,C04991,2023-10-11 00:00:00,Delivered
O016905,C08065,2024-09-23 00:00:00,Delivered
O016906,C01629,2024-10-07 00:00:00,Delivered
O016907,C02524,2023-10-13 00:00:00,Delivered
O016908,C04128,2024-04-24 00:00:00,Delivered
O016909,C00618,2023-03-03 00:00:00,Delivered
O016910,C00266,2024-01-12 00:00:00,Delivered
O016911,C06647,2023-04-20 00:00:00,Delivered
O016912,C06199,2023-10-29 00:00:00,Cancelled
O016913,C07222,2023-01-11 00:00:00,Cancelled
O016914,C07198,2024-10-05 00:00:00,Delivered
O016915,C08973,2024-06-09 00:00:00,Delivered
O016916,C00717,2024-06-26 00:00:00,Delivered
O016917,C02615,2023-06-08 00:00:00,Delivered
O016918,C06983,2024-10-29 00:00:00,Delivered
O016919,C03624,2023-09-27 00:00:00,Delivered
O016920,C00917,2024-11-30 00:00:00,Delivered
O016921,C00204,2023-09-25 00:00:00,Delivered
O016922,C03367,2024-07-03 00:00:00,Returned
O016923,C06010,2023-01-29 00:00:00,Delivered
O016924,C00667,2024-09-10 00:00:00,Delivered
O016925,C01082,2023-02-01 00:00:00,Delivered
O016926,C00525,2023-10-09 00:00:00,Delivered
O016927,C09249,2023-07-19 00:00:00,Out for Delivery
O016928,C07930,2023-07-05 00:00:00,Delivered
O016929,C05047,2024-04-16 00:00:00,Delivered
O016930,C06564,2023-10-23 00:00:00,Returned
O016931,C09530,2023-01-13 00:00:00,Returned
O016932,C04305,2024-05-26 00:00:00,Delivered
O016933,C09307,2024-08-10 00:00:00,Delivered
O016934,C03581,2024-02-07 00:00:00,Delivered
O016935,C06604,2023-05-21 00:00:00,Delivered
O016936,C00188,2024-08-30 00:00:00,Delivered
O016937,C03079,2023-08-09 00:00:00,Delivered
O016938,C03111,2024-02-17 00:00:00,Delivered
O016939,C03028,2023-08-06 00:00:00,Delivered
O016940,C08325,2024-05-19 00:00:00,Delivered
O016941,C06874,2023-03-29 00:00:00,Delivered
O016942,C08687,2024-05-22 00:00:00,Delivered
O016943,C02745,2024-10-15 00:00:00,Delivered
O016944,C09351,2024-03-30 00:00:00,Delivered
O016945,C09091,2023-10-26 00:00:00,Delivered
O016946,C03954,2024-06-19 00:00:00,Delivered
O016947,C03309,2024-03-14 00:00:00,Out for Delivery
