rating_id,order_id,rating,review
R014303,O002412,4,All items were available and fresh.
R014304,O007809,5,Nice packaging and fast service.
R014305,O004290,5,Nice packaging and fast service.
R014306,O012958,3,One or two items were not so fresh.
R014307,O005937,5,"Great experience, fresh items."
R014308,O005246,5,"On-time delivery, good quality."
R014309,O000063,5,Loved the quick delivery.
R014310,O001317,1,Poor quality and service.
R014311,O006209,5,Loved the quick delivery.
R014312,O000125,5,"On-time delivery, good quality."
R014313,O012033,5,"On-time delivery, good quality."
R014314,O001088,3,One or two items were not so fresh.
R014315,O003769,5,"Great experience, fresh items."
R014316,O008921,5,"On-time delivery, good quality."
R014317,O006735,3,Okay service.
R014318,O002351,4,"On-time delivery, good quality."
R014319,O015803,1,Late delivery and missing items.
R014320,O019966,4,Loved the quick delivery.
R014321,O007250,3,Okay service.
R014322,O002196,1,"Very bad experience, not ordering again."
R014323,O002306,5,"On-time delivery, good quality."
R014324,O003974,4,Loved the quick delivery.
R014325,O013706,4,Nice packaging and fast service.
R014326,O016235,5,All items were available and fresh.
R014327,O004969,5,Nice packaging and fast service.
R014328,O013982,4,Nice packaging and fast service.
R014329,O009313,3,"Average experience, could be better."
R014330,O018968,5,All items were available and fresh.
R014331,O011390,5,Loved the quick delivery.
R014332,O009253,4,Loved the quick delivery.
R014333,O002499,4,Nice packaging and fast service.
R014334,O019171,5,"Great experience, fresh items."
R014335,O007436,5,"On-time delivery, good quality."
R014336,O016744,3,"Average experience, could be better."
R014337,O007078,4,Loved the quick delivery.
R014338,O010604,5,"Great experience, fresh items."
R014339,O013127,3,Delivery was slightly delayed.
R014340,O013795,3,One or two items were not so fresh.
R014341,O017667,4,"Great experience, fresh items."
R014342,O002855,3,Okay service.
R014343,O000861,4,Nice packaging and fast service.
R014344,O016511,5,Loved the quick delivery.
R014345,O010178,4,Nice packaging and fast service.
R014346,O010901,3,Delivery was slightly delayed.
R014347,O011598,4,Loved the quick delivery.
R014348,O011680,4,"Great experience, fresh items."
R014349,O015578,3,"Average experience, could be better."
R014350,O006335,5,"On-time delivery, good quality."
R014351,O015046,5,Loved the quick delivery.
R014352,O015831,5,"Great experience, fresh items."
R014353,O019710,3,One or two items were not so fresh.
R014354,O010418,4,Nice packaging and fast service.
R014355,O007598,4,Nice packaging and fast service.
R014356,O015884,3,Delivery was slightly delayed.
R014357,O019380,5,All items were available and fresh.
R014358,O007830,4,Nice packaging and fast service.
R014359,O019966,2,Late delivery and missing items.
R014360,O009498,5,"On-time delivery, good quality."
R014361,O004860,2,Items were damaged.
R014362,O012897,4,"On-time delivery, good quality."
R014363,O003302,5,"Great experience, fresh items."
R014364,O014703,1,Late delivery and missing items.
R014365,O015513,5,Nice packaging and fast service.
R014366,O006503,4,Loved the quick delivery.
R014367,O012179,4,Loved the quick delivery.
R014368,O005030,4,All items were available and fresh.
R014369,O016817,1,Items were damaged.
R014370,O009089,4,"Great experience, fresh items."
R014371,O000230,3,Delivery was slightly delayed.
R014372,O006848,5,"On-time delivery, good quality."
R014373,O009670,2,Poor quality and service.
R014374,O018155,2,Late delivery and missing items.
R014375,O004852,5,Loved the quick delivery.
R014376,O003206,5,All items were available and fresh.
R014377,O008679,4,"On-time delivery, good quality."
R014378,O009401,3,Okay service.
R014379,O019941,5,"On-time delivery, good quality."
R014380,O008601,5,All items were available and fresh.
R014381,O008123,5,Loved the quick delivery.
R014382,O004514,2,Items were damaged.
R014383,O013988,5,"On-time delivery, good quality."
R014384,O000321,2,Poor quality and service.
R014385,O006746,4,"Great experience, fresh items."
R014386,O017035,5,"On-time delivery, good quality."
R014387,O014234,4,"Great experience, fresh items."
R014388,O009456,5,"On-time delivery, good quality."
R014389,O007503,1,Items were damaged.
R014390,O007344,3,Okay service.
R014391,O010328,3,Delivery was slightly delayed.
R014392,O019669,4,Nice packaging and fast service.
R014393,O009714,5,Nice packaging and fast service.
R014394,O016467,5,"On-time delivery, good quality."
R014395,O006406,3,Okay service.
R014396,O001611,4,"On-time delivery, good quality."
R014397,O002873,2,"Very bad experience, not ordering again."
R014398,O005536,5,"Great experience, fresh items."
R014399,O016276,5,"On-time delivery, good quality."
R014400,O008877,4,All items were available and fresh.
R014401,O005888,3,Okay service.
R014402,O011561,4,"Great experience, fresh items."
R014403,O005098,5,"Great experience, fresh items."
R014404,O013427,2,Late delivery and missing items.
R014405,O010947,3,"Average experience, could be better."
R014406,O018926,5,Nice packaging and fast service.
R014407,O018530,2,Late delivery and missing items.
R014408,O015029,4,Nice packaging and fast service.
R014409,O008078,4,"Great experience, fresh items."
R014410,O001209,4,"On-time delivery, good quality."
R014411,O019606,4,"On-time delivery, good quality."
R014412,O001583,4,"Great experience, fresh items."
R014413,O008137,3,Delivery was slightly delayed.
R014414,O008087,4,Loved the quick delivery.
R014415,O001157,4,Loved the quick delivery.
R014416,O019860,4,Nice packaging and fast service.
R014417,O010761,5,"On-time delivery, good quality."
R014418,O014615,5,"Great experience, fresh items."
R014419,O016219,3,Okay service.
R014420,O016601,5,Nice packaging and fast service.
R014421,O007649,5,Nice packaging and fast service.
R014422,O011996,5,Loved the quick delivery.
R014423,O005260,4,Nice packaging and fast service.
R014424,O000475,5,All items were available and fresh.
R014425,O001636,5,"Great experience, fresh items."
R014426,O019635,1,Items were damaged.
R014427,O002786,5,Loved the quick delivery.
R014428,O010283,4,"Great experience, fresh items."
R014429,O017110,5,"On-time delivery, good quality."
R014430,O018864,5,All items were available and fresh.
R014431,O015620,3,"Average experience, could be better."
R014432,O012889,4,"On-time delivery, good quality."
R014433,O006060,5,"Great experience, fresh items."
R014434,O007433,5,Nice packaging and fast service.
R014435,O011221,3,Delivery was slightly delayed.
R014436,O018592,4,All items were available and fresh.
R014437,O012407,4,Loved the quick delivery.
R014438,O017527,4,Nice packaging and fast service.
R014439,O000032,5,"Great experience, fresh items."
R014440,O014613,4,"Great experience, fresh items."
R014441,O013458,4,"Great experience, fresh items."
R014442,O004664,3,Delivery was slightly delayed.
R014443,O016473,5,Nice packaging and fast service.
R014444,O004185,5,"Great experience, fresh items."
R014445,O017182,3,Okay service.
R014446,O004000,4,All items were available and fresh.
R014447,O019479,1,"Very bad experience, not ordering again."
R014448,O010241,2,Poor quality and service.
R014449,O014282,3,Delivery was slightly delayed.
R014450,O014165,5,Nice packaging and fast service.
R014451,O000722,4,Nice packaging and fast service.
R014452,O011196,1,"Very bad experience, not ordering again."
R014453,O005847,4,Nice packaging and fast service.
R014454,O012730,5,"Great experience, fresh items."
R014455,O000017,4,"On-time delivery, good quality."
R014456,O003504,4,"On-time delivery, good quality."
R014457,O002495,5,All items were available and fresh.
R014458,O003203,4,"On-time delivery, good quality."
R014459,O015805,5,Loved the quick delivery.
R014460,O017881,4,Loved the quick delivery.
R014461,O003204,5,"On-time delivery, good quality."
R014462,O011352,4,Loved the quick delivery.
R014463,O016115,3,Delivery was slightly delayed.
R014464,O013882,1,Items were damaged.
R014465,O003249,3,"Average experience, could be better."
R014466,O016143,5,"Great experience, fresh items."
R014467,O004240,4,Nice packaging and fast service.
R014468,O005996,5,"On-time delivery, good quality."
R014469,O019746,4,Nice packaging and fast service.
R014470,O001948,4,Loved the quick delivery.
R014471,O017378,4,All items were available and fresh.
R014472,O004012,3,"Average experience, could be better."
R014473,O019567,4,Loved the quick delivery.
R014474,O013782,4,"On-time delivery, good quality."
R014475,O018193,5,"On-time delivery, good quality."
R014476,O018651,1,Items were damaged.
R014477,O014987,4,Loved the quick delivery.
R014478,O010110,2,Late delivery and missing items.
R014479,O012839,3,Okay service.
R014480,O019342,3,"Average experience, could be better."
R014481,O009752,4,Loved the quick delivery.
R014482,O009951,3,"Average experience, could be better."
R014483,O006671,3,Okay service.
R014484,O013301,2,Late delivery and missing items.
R014485,O004687,5,Loved the quick delivery.
R014486,O011792,3,One or two items were not so fresh.
R014487,O019797,4,Loved the quick delivery.
R014488,O000899,2,Late delivery and missing items.
R014489,O013742,4,"On-time delivery, good quality."
R014490,O014213,3,"Average experience, could be better."
R014491,O001737,4,"On-time delivery, good quality."
R014492,O001463,5,Loved the quick delivery.
R014493,O008165,5,"Great experience, fresh items."
R014494,O014677,5,Loved the quick delivery.
R014495,O012553,5,"Great experience, fresh items."
R014496,O000191,5,"Great experience, fresh items."
R014497,O018542,3,Delivery was slightly delayed.
R014498,O004392,4,"Great experience, fresh items."
R014499,O011824,5,Loved the quick delivery.
R014500,O017525,3,Okay service.
R014501,O011304,3,Delivery was slightly delayed.
R014502,O010398,3,Delivery was slightly delayed.
R014503,O009026,3,Delivery was slightly delayed.
R014504,O001759,2,"Very bad experience, not ordering again."
R014505,O008609,4,Loved the quick delivery.
R014506,O015987,4,"Great experience, fresh items."
R014507,O014881,4,Nice packaging and fast service.
R014508,O003963,4,All items were available and fresh.
R014509,O000448,3,"Average experience, could be better."
R014510,O016021,3,Delivery was slightly delayed.
R014511,O010591,3,"Average experience, could be better."
R014512,O010149,5,All items were available and fresh.
R014513,O006629,4,"On-time delivery, good quality."
R014514,O007969,2,Poor quality and service.
R014515,O012735,3,Delivery was slightly delayed.
R014516,O009856,4,"Great experience, fresh items."
R014517,O016643,5,Loved the quick delivery.
R014518,O004121,2,Poor quality and service.
R014519,O017129,4,"On-time delivery, good quality."
R014520,O005236,4,Loved the quick delivery.
R014521,O007725,5,Nice packaging and fast service.
R014522,O006663,3,Delivery was slightly delayed.
R014523,O001829,5,Nice packaging and fast service.
R014524,O003628,4,All items were available and fresh.
R014525,O014428,1,Items were damaged.
R014526,O018520,1,Items were damaged.
R014527,O005196,3,Delivery was slightly delayed.
R014528,O004638,5,"On-time delivery, good quality."
R014529,O001633,5,"On-time delivery, good quality."
R014530,O005352,1,Items were damaged.
R014531,O009052,5,"On-time delivery, good quality."
R014532,O000742,5,"Great experience, fresh items."
R014533,O006902,3,Okay service.
R014534,O005068,5,"Great experience, fresh items."
R014535,O010261,5,All items were available and fresh.
R014536,O012905,2,Poor quality and service.
R014537,O015921,5,Loved the quick delivery.
R014538,O014957,4,Nice packaging and fast service.
R014539,O004656,3,Okay service.
R014540,O010103,4,All items were available and fresh.
R014541,O005122,2,Poor quality and service.
R014542,O004311,5,All items were available and fresh.
R014543,O019550,5,Nice packaging and fast service.
R014544,O001113,3,One or two items were not so fresh.
R014545,O005893,5,Nice packaging and fast service.
R014546,O010094,4,Nice packaging and fast service.
R014547,O005278,5,Nice packaging and fast service.
R014548,O016855,2,Poor quality and service.
R014549,O013547,2,Late delivery and missing items.
R014550,O003575,4,"On-time delivery, good quality."
R014551,O001129,1,Items were damaged.
R014552,O004083,3,"Average experience, could be better."
R014553,O019169,4,Loved the quick delivery.
R014554,O014035,1,Items were damaged.
R014555,O010789,3,Okay service.
R014556,O002079,5,Loved the quick delivery.
R014557,O003889,5,All items were available and fresh.
R014558,O001162,4,"On-time delivery, good quality."
R014559,O003189,4,All items were available and fresh.
R014560,O012086,5,Nice packaging and fast service.
R014561,O006543,3,One or two items were not so fresh.
R014562,O009505,3,"Average experience, could be better."
R014563,O009569,5,All items were available and fresh.
R014564,O014343,5,All items were available and fresh.
R014565,O012715,4,Loved the quick delivery.
R014566,O019904,4,"On-time delivery, good quality."
R014567,O011257,2,Items were damaged.
R014568,O004779,4,All items were available and fresh.
R014569,O005213,4,Loved the quick delivery.
R014570,O013753,5,Loved the quick delivery.
R014571,O000383,1,Items were damaged.
R014572,O016401,2,Poor quality and service.
R014573,O007332,4,Nice packaging and fast service.
R014574,O007273,3,Delivery was slightly delayed.
R014575,O017489,4,Nice packaging and fast service.
R014576,O005469,3,Okay service.
R014577,O004147,5,"Great experience, fresh items."
R014578,O013594,5,"On-time delivery, good quality."
R014579,O010910,2,Poor quality and service.
R014580,O003114,4,Nice packaging and fast service.
R014581,O003565,3,One or two items were not so fresh.
R014582,O001529,4,"Great experience, fresh items."
R014583,O010444,4,Loved the quick delivery.
R014584,O016090,1,"Very bad experience, not ordering again."
R014585,O008325,4,Loved the quick delivery.
R014586,O013651,3,"Average experience, could be better."
R014587,O006144,2,"Very bad experience, not ordering again."
R014588,O006840,4,Nice packaging and fast service.
R014589,O009083,3,Delivery was slightly delayed.
R014590,O013032,5,"Great experience, fresh items."
R014591,O004720,4,All items were available and fresh.
R014592,O019504,5,"Great experience, fresh items."
R014593,O004244,5,"Great experience, fresh items."
R014594,O010033,5,Nice packaging and fast service.
R014595,O007494,3,"Average experience, could be better."
R014596,O017466,3,"Average experience, could be better."
R014597,O002308,4,All items were available and fresh.
R014598,O008601,4,Loved the quick delivery.
R014599,O000683,5,Loved the quick delivery.
R014600,O006751,4,Loved the quick delivery.
R014601,O005720,5,All items were available and fresh.
R014602,O017443,2,Poor quality and service.
R014603,O003138,4,"Great experience, fresh items."
R014604,O010439,5,All items were available and fresh.
R014605,O015653,4,Loved the quick delivery.
R014606,O008999,1,Items were damaged.
R014607,O016427,1,Poor quality and service.
R014608,O017854,4,All items were available and fresh.
R014609,O003105,4,Loved the quick delivery.
R014610,O013553,4,All items were available and fresh.
R014611,O009511,5,Loved the quick delivery.
R014612,O002637,5,"On-time delivery, good quality."
R014613,O006176,4,Loved the quick delivery.
R014614,O007399,2,Items were damaged.
R014615,O008060,3,Okay service.
R014616,O016869,3,Delivery was slightly delayed.
R014617,O015871,4,"Great experience, fresh items."
R014618,O001137,4,All items were available and fresh.
R014619,O014529,4,"On-time delivery, good quality."
R014620,O017343,5,All items were available and fresh.
R014621,O001550,4,Nice packaging and fast service.
R014622,O014954,3,Okay service.
R014623,O017869,5,Loved the quick delivery.
R014624,O009192,5,All items were available and fresh.
R014625,O002619,3,One or two items were not so fresh.
R014626,O010224,4,"Great experience, fresh items."
R014627,O003576,5,"On-time delivery, good quality."
R014628,O012967,4,Nice packaging and fast service.
R014629,O001101,4,"On-time delivery, good quality."
R014630,O010362,4,All items were available and fresh.
R014631,O011125,5,Nice packaging and fast service.
R014632,O016255,4,Nice packaging and fast service.
R014633,O004096,5,"Great experience, fresh items."
R014634,O013013,4,"Great experience, fresh items."
R014635,O001983,4,"On-time delivery, good quality."
R014636,O002379,5,Nice packaging and fast service.
R014637,O008091,4,"Great experience, fresh items."
R014638,O017365,4,"Great experience, fresh items."
R014639,O017755,3,Okay service.
R014640,O006434,4,Nice packaging and fast service.
R014641,O017582,4,All items were available and fresh.
R014642,O003608,5,All items were available and fresh.
R014643,O006009,4,"On-time delivery, good quality."
R014644,O006761,4,Nice packaging and fast service.
R014645,O015028,4,Nice packaging and fast service.
R014646,O002787,5,"Great experience, fresh items."
R014647,O019324,5,All items were available and fresh.
R014648,O004652,5,All items were available and fresh.
R014649,O011865,5,Loved the quick delivery.
R014650,O007627,5,"Great experience, fresh items."
R014651,O018282,4,"Great experience, fresh items."
R014652,O011550,4,"On-time delivery, good quality."
R014653,O014922,3,Delivery was slightly delayed.
R014654,O019972,4,Loved the quick delivery.
R014655,O017082,4,"Great experience, fresh items."
R014656,O003799,5,"Great experience, fresh items."
R014657,O012845,1,"Very bad experience, not ordering again."
R014658,O008897,4,Loved the quick delivery.
R014659,O003611,5,"Great experience, fresh items."
R014660,O011346,5,Nice packaging and fast service.
R014661,O019250,3,Okay service.
R014662,O019072,4,All items were available and fresh.
R014663,O012391,4,Loved the quick delivery.
R014664,O014099,4,Nice packaging and fast service.
R014665,O005258,3,One or two items were not so fresh.
R014666,O010513,5,Nice packaging and fast service.
R014667,O010206,3,Okay service.
R014668,O003855,5,Loved the quick delivery.
R014669,O011228,5,"Great experience, fresh items."
R014670,O019500,4,"On-time delivery, good quality."
R014671,O004322,2,"Very bad experience, not ordering again."
R014672,O018208,3,Okay service.
R014673,O018371,3,"Average experience, could be better."
R014674,O005181,4,Loved the quick delivery.
R014675,O001617,5,"On-time delivery, good quality."
R014676,O016421,5,"Great experience, fresh items."
R014677,O014450,4,"On-time delivery, good quality."
R014678,O005395,4,"Great experience, fresh items."
R014679,O018708,5,All items were available and fresh.
R014680,O008215,5,Nice packaging and fast service.
R014681,O014311,1,Poor quality and service.
R014682,O001681,4,"On-time delivery, good quality."
R014683,O017616,1,Items were damaged.
R014684,O001987,4,"On-time delivery, good quality."
R014685,O005385,1,Poor quality and service.
R014686,O000512,4,All items were available and fresh.
R014687,O018366,2,Poor quality and service.
R014688,O008306,4,"On-time delivery, good quality."
R014689,O014521,5,Loved the quick delivery.
R014690,O002640,5,All items were available and fresh.
R014691,O007433,1,Items were damaged.
R014692,O007352,4,Nice packaging and fast service.
R014693,O018210,5,"Great experience, fresh items."
R014694,O003916,3,"Average experience, could be better."
R014695,O010193,4,"On-time delivery, good quality."
R014696,O000721,1,Items were damaged.
R014697,O019067,2,Items were damaged.
R014698,O003559,4,"On-time delivery, good quality."
R014699,O014638,3,Okay service.
R014700,O017644,5,All items were available and fresh.
R014701,O016705,3,One or two items were not so fresh.
R014702,O014783,1,Poor quality and service.
R014703,O017502,2,"Very bad experience, not ordering again."
R014704,O014174,4,All items were available and fresh.
R014705,O006028,1,"Very bad experience, not ordering again."
R014706,O007165,5,Nice packaging and fast service.
R014707,O019863,4,All items were available and fresh.
R014708,O007838,5,"Great experience, fresh items."
R014709,O014035,4,"Great experience, fresh items."
R014710,O017079,5,All items were available and fresh.
R014711,O007234,4,All items were available and fresh.
R014712,O013585,4,All items were available and fresh.
R014713,O005401,5,Nice packaging and fast service.
R014714,O017912,4,Loved the quick delivery.
R014715,O008108,2,Late delivery and missing items.
R014716,O006385,4,"Great experience, fresh items."
R014717,O015926,1,"Very bad experience, not ordering again."
R014718,O014638,4,"On-time delivery, good quality."
R014719,O018764,4,Loved the quick delivery.
R014720,O001711,3,Okay service.
R014721,O010030,4,Loved the quick delivery.
R014722,O018396,4,"Great experience, fresh items."
R014723,O017844,4,Nice packaging and fast service.
R014724,O010572,4,"On-time delivery, good quality."
R014725,O002089,5,All items were available and fresh.
R014726,O007958,5,Nice packaging and fast service.
R014727,O014712,4,Loved the quick delivery.
R014728,O007814,1,Late delivery and missing items.
R014729,O016308,3,"Average experience, could be better."
R014730,O008134,4,Loved the quick delivery.
R014731,O001776,4,"On-time delivery, good quality."
R014732,O012447,1,Poor quality and service.
R014733,O001897,4,"On-time delivery, good quality."
R014734,O016637,5,"Great experience, fresh items."
R014735,O019030,4,"On-time delivery, good quality."
R014736,O013055,4,Loved the quick delivery.
R014737,O018243,4,"Great experience, fresh items."
R014738,O012500,4,"On-time delivery, good quality."
R014739,O009089,5,All items were available and fresh.
R014740,O002234,5,All items were available and fresh.
R014741,O017948,5,Loved the quick delivery.
R014742,O002447,3,One or two items were not so fresh.
R014743,O016550,3,One or two items were not so fresh.
R014744,O011861,3,Delivery was slightly delayed.
R014745,O006630,5,All items were available and fresh.
R014746,O009682,4,"Great experience, fresh items."
R014747,O000548,5,All items were available and fresh.
R014748,O012062,5,All items were available and fresh.
R014749,O000994,5,"Great experience, fresh items."
R014750,O012198,3,Delivery was slightly delayed.
R014751,O004476,3,"Average experience, could be better."
R014752,O009664,4,Loved the quick delivery.
R014753,O005184,5,All items were available and fresh.
R014754,O007758,4,"On-time delivery, good quality."
R014755,O012330,3,One or two items were not so fresh.
R014756,O002922,5,"On-time delivery, good quality."
R014757,O012935,2,Late delivery and missing items.
R014758,O019265,3,One or two items were not so fresh.
R014759,O000808,5,Nice packaging and fast service.
R014760,O016810,5,Nice packaging and fast service.
R014761,O016438,4,"Great experience, fresh items."
R014762,O011946,5,"On-time delivery, good quality."
R014763,O000351,4,"On-time delivery, good quality."
R014764,O001769,4,All items were available and fresh.
R014765,O003710,5,Nice packaging and fast service.
R014766,O013921,4,"Great experience, fresh items."
R014767,O004148,5,"Great experience, fresh items."
R014768,O005256,4,Nice packaging and fast service.
R014769,O002645,3,Delivery was slightly delayed.
R014770,O017430,5,All items were available and fresh.
R014771,O015424,5,"On-time delivery, good quality."
R014772,O009063,4,Loved the quick delivery.
R014773,O009312,4,"Great experience, fresh items."
R014774,O014288,4,Nice packaging and fast service.
R014775,O009206,2,Late delivery and missing items.
R014776,O016631,3,Okay service.
R014777,O004359,2,"Very bad experience, not ordering again."
R014778,O018885,3,Delivery was slightly delayed.
R014779,O015620,5,Loved the quick delivery.
R014780,O005275,3,"Average experience, could be better."
R014781,O017373,2,Items were damaged.
R014782,O012465,5,"On-time delivery, good quality."
R014783,O002241,2,Poor quality and service.
R014784,O013542,4,Nice packaging and fast service.
R014785,O007179,4,Nice packaging and fast service.
R014786,O018289,5,"Great experience, fresh items."
R014787,O010592,5,Nice packaging and fast service.
R014788,O012187,5,Nice packaging and fast service.
R014789,O004097,5,"On-time delivery, good quality."
R014790,O007386,3,One or two items were not so fresh.
R014791,O010423,3,Okay service.
R014792,O009817,3,"Average experience, could be better."
R014793,O004131,3,Okay service.
R014794,O004380,4,Nice packaging and fast service.
R014795,O015110,4,Nice packaging and fast service.
R014796,O013659,3,Okay service.
R014797,O003431,5,All items were available and fresh.
R014798,O001439,4,"On-time delivery, good quality."
R014799,O009255,5,"On-time delivery, good quality."
R014800,O011194,4,"On-time delivery, good quality."
R014801,O002187,3,"Average experience, could be better."
R014802,O011213,1,Late delivery and missing items.
R014803,O014975,3,One or two items were not so fresh.
R014804,O006423,3,Okay service.
R014805,O013210,3,Delivery was slightly delayed.
R014806,O007629,4,Loved the quick delivery.
R014807,O005098,4,Nice packaging and fast service.
R014808,O000034,4,"Great experience, fresh items."
R014809,O015260,1,"Very bad experience, not ordering again."
R014810,O001360,3,"Average experience, could be better."
R014811,O019335,4,"Great experience, fresh items."
R014812,O014669,3,Okay service.
R014813,O006711,2,Items were damaged.
R014814,O017444,4,Nice packaging and fast service.
R014815,O010274,2,Late delivery and missing items.
R014816,O016549,5,"On-time delivery, good quality."
R014817,O012077,3,One or two items were not so fresh.
R014818,O019140,5,"On-time delivery, good quality."
R014819,O005836,5,"Great experience, fresh items."
R014820,O005602,4,"On-time delivery, good quality."
R014821,O011674,3,Delivery was slightly delayed.
R014822,O000131,3,Delivery was slightly delayed.
R014823,O009889,4,All items were available and fresh.
R014824,O004510,4,"On-time delivery, good quality."
R014825,O010949,5,Loved the quick delivery.
R014826,O004173,5,Loved the quick delivery.
R014827,O009697,5,"Great experience, fresh items."
R014828,O006043,1,Late delivery and missing items.
R014829,O011462,4,Nice packaging and fast service.
R014830,O004368,4,Nice packaging and fast service.
R014831,O014283,4,All items were available and fresh.
R014832,O005275,3,"Average experience, could be better."
R014833,O015427,5,"Great experience, fresh items."
R014834,O014320,4,Nice packaging and fast service.
R014835,O019927,4,Nice packaging and fast service.
R014836,O016667,5,"On-time delivery, good quality."
R014837,O011160,5,"Great experience, fresh items."
R014838,O013497,2,"Very bad experience, not ordering again."
R014839,O006402,3,One or two items were not so fresh.
R014840,O019454,5,Nice packaging and fast service.
R014841,O008856,3,Delivery was slightly delayed.
R014842,O018743,3,Delivery was slightly delayed.
R014843,O013518,5,All items were available and fresh.
R014844,O017813,4,Loved the quick delivery.
R014845,O007901,5,"Great experience, fresh items."
R014846,O005427,4,Nice packaging and fast service.
R014847,O012237,4,"Great experience, fresh items."
R014848,O005713,3,Okay service.
R014849,O014303,5,"Great experience, fresh items."
R014850,O018201,3,Okay service.
R014851,O010416,3,Okay service.
R014852,O007177,5,Nice packaging and fast service.
R014853,O007467,4,All items were available and fresh.
R014854,O005687,4,Nice packaging and fast service.
R014855,O006473,5,"Great experience, fresh items."
R014856,O012633,1,Poor quality and service.
R014857,O011311,5,All items were available and fresh.
R014858,O003948,5,"On-time delivery, good quality."
R014859,O011987,4,Nice packaging and fast service.
R014860,O001901,5,Nice packaging and fast service.
R014861,O007458,1,"Very bad experience, not ordering again."
R014862,O001936,5,Nice packaging and fast service.
R014863,O007152,3,Delivery was slightly delayed.
R014864,O015402,3,"Average experience, could be better."
R014865,O009743,4,Loved the quick delivery.
R014866,O017308,2,Poor quality and service.
R014867,O002146,4,Loved the quick delivery.
R014868,O019390,5,Nice packaging and fast service.
R014869,O009216,2,"Very bad experience, not ordering again."
R014870,O015082,5,Nice packaging and fast service.
R014871,O006423,1,Late delivery and missing items.
R014872,O014386,3,Okay service.
R014873,O008630,1,Poor quality and service.
R014874,O019904,1,Items were damaged.
R014875,O014140,3,"Average experience, could be better."
R014876,O012723,4,All items were available and fresh.
R014877,O013083,5,"On-time delivery, good quality."
R014878,O017206,5,"Great experience, fresh items."
R014879,O010809,5,All items were available and fresh.
R014880,O019211,4,Loved the quick delivery.
R014881,O017884,2,Poor quality and service.
R014882,O012756,4,All items were available and fresh.
R014883,O010134,5,Nice packaging and fast service.
R014884,O005057,4,"On-time delivery, good quality."
R014885,O002433,5,All items were available and fresh.
R014886,O018808,2,Poor quality and service.
R014887,O000321,5,"Great experience, fresh items."
R014888,O002301,3,One or two items were not so fresh.
R014889,O013483,2,Late delivery and missing items.
R014890,O006137,3,One or two items were not so fresh.
R014891,O008287,5,"On-time delivery, good quality."
R014892,O011705,4,All items were available and fresh.
R014893,O005969,5,Loved the quick delivery.
R014894,O016009,3,Delivery was slightly delayed.
R014895,O015500,4,All items were available and fresh.
R014896,O007051,4,"Great experience, fresh items."
R014897,O017590,4,"On-time delivery, good quality."
R014898,O002914,4,Loved the quick delivery.
R014899,O006571,4,Loved the quick delivery.
R014900,O013177,5,"Great experience, fresh items."
R014901,O016837,1,Poor quality and service.
R014902,O009312,4,"Great experience, fresh items."
R014903,O006066,4,"On-time delivery, good quality."
R014904,O017918,5,"On-time delivery, good quality."
R014905,O008670,4,All items were available and fresh.
R014906,O006817,1,Poor quality and service.
R014907,O011707,3,Okay service.
R014908,O005564,5,All items were available and fresh.
R014909,O009381,5,Loved the quick delivery.
R014910,O000391,4,All items were available and fresh.
R014911,O014253,4,Nice packaging and fast service.
R014912,O015417,3,Okay service.
R014913,O013119,4,All items were available and fresh.
R014914,O012965,5,All items were available and fresh.
R014915,O008371,4,All items were available and fresh.
R014916,O004825,3,One or two items were not so fresh.
R014917,O015990,5,"On-time delivery, good quality."
R014918,O004831,3,One or two items were not so fresh.
R014919,O013595,3,Delivery was slightly delayed.
R014920,O007145,4,Loved the quick delivery.
R014921,O017272,4,"Great experience, fresh items."
R014922,O014247,5,"Great experience, fresh items."
R014923,O009410,2,"Very bad experience, not ordering again."
R014924,O014480,4,"Great experience, fresh items."
R014925,O007652,5,Loved the quick delivery.
R014926,O011310,5,Nice packaging and fast service.
R014927,O001791,4,Nice packaging and fast service.
R014928,O002389,3,Okay service.
R014929,O008626,1,Poor quality and service.
R014930,O017824,4,Nice packaging and fast service.
R014931,O012725,3,One or two items were not so fresh.
R014932,O000230,5,"Great experience, fresh items."
R014933,O018011,5,Loved the quick delivery.
R014934,O001042,3,Delivery was slightly delayed.
R014935,O006393,5,Nice packaging and fast service.
R014936,O011499,5,"Great experience, fresh items."
R014937,O014044,2,Late delivery and missing items.
R014938,O016164,3,"Average experience, could be better."
R014939,O016132,4,Nice packaging and fast service.
R014940,O016238,4,"Great experience, fresh items."
R014941,O002765,5,Loved the quick delivery.
R014942,O015619,4,Nice packaging and fast service.
R014943,O019360,3,"Average experience, could be better."
R014944,O000493,3,Okay service.
R014945,O015591,2,Items were damaged.
R014946,O011229,5,Nice packaging and fast service.
R014947,O004982,3,Delivery was slightly delayed.
R014948,O000912,3,Delivery was slightly delayed.
R014949,O017973,4,"Great experience, fresh items."
R014950,O011666,5,All items were available and fresh.
R014951,O012509,4,All items were available and fresh.
R014952,O012636,4,All items were available and fresh.
R014953,O001487,4,Nice packaging and fast service.
R014954,O000882,5,Nice packaging and fast service.
R014955,O019080,1,Items were damaged.
R014956,O019505,5,Loved the quick delivery.
R014957,O014590,4,Loved the quick delivery.
R014958,O015637,4,"On-time delivery, good quality."
R014959,O012254,5,All items were available and fresh.
R014960,O006670,3,One or two items were not so fresh.
R014961,O013826,5,Nice packaging and fast service.
