platform,product_id,product_name,category,sub_category,brand,price,mrp,shelf_life_days
Zepto,P00973,Metro Eggs 6 pcs,Dairy & Breakfast,Eggs,,200.0,,
Zepto,P00974,Fresh Curd 12 pcs,Dairy & Breakfast,Curd,,110.0,,
Zepto,P00975,Metro Coffee 500g,Snacks & Beverages,Coffee,,560.0,,
Zepto,P00976,Good Potato 1L,Fruits & Vegetables,Vegetables,,120.0,,
Zepto,P00977,Fresh Almonds 2kg,Grocery & Staples,Dry Fruits,,230.0,,
Zepto,P00978,Fresh Chocolate 2kg,Snacks & Beverages,Chocolates,,220.0,,
Zepto,P00979,Good Toothpaste 2kg,Personal Care,Oral Care,,250.0,,
Zepto,P00980,Smart Cashew 200g,Grocery & Staples,Dry Fruits,,40.0,,
Zepto,P00981,Quick Apple 1kg,Fruits & Vegetables,Fruits,,540.0,,
Zepto,P00982,Quick Eggs 6 pcs,Dairy & Breakfast,Eggs,,280.0,,
Zepto,P00983,Fresh Coffee 6 pcs,Snacks & Beverages,Coffee,,490.0,,
Zepto,P00984,Green Cookies 12 pcs,Snacks & Beverages,Biscuits,,150.0,,
Zepto,P00985,Daily Tea 1kg,Snacks & Beverages,Tea,,260.0,,
Zepto,P00986,Daily Atta 1kg,Grocery & Staples,Flour,,390.0,,
Zepto,P00987,Good Floor Cleaner 2kg,Household,Floor Cleaner,,110.0,,
Zepto,P00988,Happy Curd 2kg,Dairy & Breakfast,Curd,,60.0,,
Zepto,P00989,Urban Floor Cleaner 6 pcs,Household,Floor Cleaner,,110.0,,
Zepto,P00990,Daily Potato 200g,Fruits & Vegetables,Vegetables,,210.0,,
Zepto,P00991,Good Apple 2kg,Fruits & Vegetables,Fruits,,380.0,,
Zepto,P00992,Daily Almonds 6 pcs,Grocery & Staples,Dry Fruits,,180.0,,
Zepto,P00993,Metro Toor Dal 6 pcs,Grocery & Staples,Pulses,,100.0,,
Zepto,P00994,Metro Coffee 1kg,Snacks & Beverages,Coffee,,70.0,,
Zepto,P00995,Green Dishwash 1kg,Household,Dishwash,,200.0,,
Zepto,P00996,Quick Atta 200g,Grocery & Staples,Flour,,200.0,,
Zepto,P00997,Smart Apple 6 pcs,Fruits & Vegetables,Fruits,,70.0,,
Zepto,P00998,Good Tea 500g,Snacks & Beverages,Tea,,160.0,,
Zepto,P00999,Happy Potato 500g,Fruits & Vegetables,Vegetables,,270.0,,
Zepto,P01000,Good Namkeen 2kg,Snacks & Beverages,Chips,,110.0,,
Zepto,P01001,Fresh Bread 500ml,Dairy & Breakfast,Bread,,60.0,,
Zepto,P01002,Pure Almonds 6 pcs,Grocery & Staples,Dry Fruits,,30.0,,
Zepto,P01003,Green Dishwash 1kg,Household,Dishwash,,230.0,,
Zepto,P01004,Daily Cashew 500g,Grocery & Staples,Dry Fruits,,40.0,,
Zepto,P01005,Fresh Shampoo 200g,Personal Care,Shampoo,,520.0,,
Zepto,P01006,Urban Tea 12 pcs,Snacks & Beverages,Tea,,570.0,,
Zepto,P01007,Fresh Tea 12 pcs,Snacks & Beverages,Tea,,210.0,,
Zepto,P01008,Pure Shampoo 2kg,Personal Care,Shampoo,,170.0,,
Zepto,P01009,Green Bread 1L,Dairy & Breakfast,Bread,,160.0,,
Zepto,P01010,Smart Banana 6 pcs,Fruits & Vegetables,Fruits,,110.0,,
Zepto,P01011,Happy Toor Dal 500ml,Grocery & Staples,Pulses,,230.0,,
Zepto,P01012,Smart Cold Drink 1L,Snacks & Beverages,Soft Drinks,,110.0,,
Zepto,P01013,Good Potato 1kg,Fruits & Vegetables,Vegetables,,390.0,,
Zepto,P01014,Fresh Tea 500ml,Snacks & Beverages,Tea,,740.0,,
Zepto,P01015,Good Toor Dal 12 pcs,Grocery & Staples,Pulses,,280.0,,
Zepto,P01016,Good Shampoo 200g,Personal Care,Shampoo,,240.0,,
Zepto,P01017,Daily Shampoo 12 pcs,Personal Care,Shampoo,,280.0,,
Zepto,P01018,Fresh Dishwash 2kg,Household,Dishwash,,210.0,,
Zepto,P01019,Metro Dishwash 1L,Household,Dishwash,,150.0,,
Zepto,P01020,Good Coffee 500g,Snacks & Beverages,Coffee,,130.0,,
Zepto,P01021,Good Floor Cleaner 500g,Household,Floor Cleaner,,50.0,,
Zepto,P01022,Quick Floor Cleaner 1kg,Household,Floor Cleaner,,150.0,,
Zepto,P01023,Metro Floor Cleaner 6 pcs,Household,Floor Cleaner,,60.0,,
Zepto,P01024,Smart Potato 500ml,Fruits & Vegetables,Vegetables,,270.0,,
Zepto,P01025,Pure Bread 500g,Dairy & Breakfast,Bread,,20.0,,
Zepto,P01026,Smart Banana 200g,Fruits & Vegetables,Fruits,,120.0,,
Zepto,P01027,Happy Toothpaste 6 pcs,Personal Care,Oral Care,,40.0,,
Zepto,P01028,Smart Curd 500g,Dairy & Breakfast,Curd,,210.0,,
Zepto,P01029,Smart Almonds 200g,Grocery & Staples,Dry Fruits,,150.0,,
Zepto,P01030,Green Atta 2kg,Grocery & Staples,Flour,,190.0,,
Zepto,P01031,Pure Tomato 6 pcs,Fruits & Vegetables,Vegetables,,200.0,,
Zepto,P01032,Pure Juice 12 pcs,Snacks & Beverages,Juices,,210.0,,
Zepto,P01033,Daily Toothpaste 6 pcs,Personal Care,Oral Care,,410.0,,
Zepto,P01034,Smart Tomato 12 pcs,Fruits & Vegetables,Vegetables,,380.0,,
Zepto,P01035,Quick Milk 12 pcs,Dairy & Breakfast,Milk,,180.0,,
Zepto,P01036,Green Apple 6 pcs,Fruits & Vegetables,Fruits,,120.0,,
Zepto,P01037,Quick Apple 12 pcs,Fruits & Vegetables,Fruits,,510.0,,
Zepto,P01038,Urban Shampoo 500ml,Personal Care,Shampoo,,800.0,,
Zepto,P01039,Urban Milk 12 pcs,Dairy & Breakfast,Milk,,110.0,,
Zepto,P01040,Happy Juice 1kg,Snacks & Beverages,Juices,,30.0,,
Zepto,P01041,Happy Juice 6 pcs,Snacks & Beverages,Juices,,160.0,,
Zepto,P01042,Quick Toor Dal 2kg,Grocery & Staples,Pulses,,320.0,,
Zepto,P01043,Fresh Bread 6 pcs,Dairy & Breakfast,Bread,,230.0,,
Zepto,P01044,Smart Toor Dal 12 pcs,Grocery & Staples,Pulses,,170.0,,
Zepto,P01045,Smart Eggs 12 pcs,Dairy & Breakfast,Eggs,,300.0,,
Zepto,P01046,Fresh Cashew 200g,Grocery & Staples,Dry Fruits,,70.0,,
Zepto,P01047,Good Basmati Rice 12 pcs,Grocery & Staples,Rice,,150.0,,
Zepto,P01048,Daily Cashew 500g,Grocery & Staples,Dry Fruits,,510.0,,
Zepto,P01049,Good Floor Cleaner 500ml,Household,Floor Cleaner,,40.0,,
Zepto,P01050,Metro Atta 6 pcs,Grocery & Staples,Flour,,510.0,,
Zepto,P01051,Quick Almonds 200g,Grocery & Staples,Dry Fruits,,370.0,,
Zepto,P01052,Quick Curd 500ml,Dairy & Breakfast,Curd,,100.0,,
Zepto,P01053,Pure Toothpaste 6 pcs,Personal Care,Oral Care,,200.0,,
Zepto,P01054,Green Juice 200g,Snacks & Beverages,Juices,,280.0,,
Zepto,P01055,Daily Eggs 1L,Dairy & Breakfast,Eggs,,70.0,,
Zepto,P01056,Urban Dishwash 2kg,Household,Dishwash,,210.0,,
Zepto,P01057,Daily Bread 500g,Dairy & Breakfast,Bread,,120.0,,
Zepto,P01058,Happy Floor Cleaner 12 pcs,Household,Floor Cleaner,,210.0,,
Zepto,P01059,Green Floor Cleaner 1L,Household,Floor Cleaner,,200.0,,
Zepto,P01060,Pure Cold Drink 2kg,Snacks & Beverages,Soft Drinks,,490.0,,
Zepto,P01061,Good Juice 2kg,Snacks & Beverages,Juices,,460.0,,
Zepto,P01062,Good Milk 500ml,Dairy & Breakfast,Milk,,280.0,,
Zepto,P01063,Pure Basmati Rice 6 pcs,Grocery & Staples,Rice,,60.0,,
Zepto,P01064,Pure Basmati Rice 1kg,Grocery & Staples,Rice,,170.0,,
Zepto,P01065,Fresh Toothpaste 2kg,Personal Care,Oral Care,,310.0,,
Zepto,P01066,Quick Basmati Rice 2kg,Grocery & Staples,Rice,,70.0,,
Zepto,P01067,Fresh Toothpaste 200g,Personal Care,Oral Care,,290.0,,
Zepto,P01068,Pure Atta 200g,Grocery & Staples,Flour,,160.0,,
Zepto,P01069,Green Tea 500ml,Snacks & Beverages,Tea,,160.0,,
Zepto,P01070,Urban Coffee 500g,Snacks & Beverages,Coffee,,170.0,,
Zepto,P01071,Metro Coffee 200g,Snacks & Beverages,Coffee,,110.0,,
Zepto,P01072,Quick Cashew 6 pcs,Grocery & Staples,Dry Fruits,,560.0,,
Zepto,P01073,Metro Milk 12 pcs,Dairy & Breakfast,Milk,,220.0,,
Zepto,P01074,Urban Cookies 1L,Snacks & Beverages,Biscuits,,300.0,,
Zepto,P01075,Pure Eggs 200g,Dairy & Breakfast,Eggs,,180.0,,
Zepto,P01076,Fresh Tea 500g,Snacks & Beverages,Tea,,190.0,,
Zepto,P01077,Pure Tea 2kg,Snacks & Beverages,Tea,,80.0,,
Zepto,P01078,Pure Banana 500ml,Fruits & Vegetables,Fruits,,100.0,,
Zepto,P01079,Fresh Tomato 2kg,Fruits & Vegetables,Vegetables,,60.0,,
Zepto,P01080,Urban Tomato 1L,Fruits & Vegetables,Vegetables,,320.0,,
Zepto,P01081,Urban Tea 500ml,Snacks & Beverages,Tea,,140.0,,
Zepto,P01082,Smart Cold Drink 6 pcs,Snacks & Beverages,Soft Drinks,,170.0,,
Zepto,P01083,Metro Shampoo 12 pcs,Personal Care,Shampoo,,220.0,,
Zepto,P01084,Green Tomato 500g,Fruits & Vegetables,Vegetables,,290.0,,
Zepto,P01085,Fresh Juice 500g,Snacks & Beverages,Juices,,130.0,,
Zepto,P01086,Pure Atta 1kg,Grocery & Staples,Flour,,590.0,,
Zepto,P01087,Urban Namkeen 12 pcs,Snacks & Beverages,Chips,,40.0,,
Zepto,P01088,Pure Dishwash 1L,Household,Dishwash,,530.0,,
Zepto,P01089,Fresh Juice 200g,Snacks & Beverages,Juices,,150.0,,
Zepto,P01090,Green Cookies 12 pcs,Snacks & Beverages,Biscuits,,190.0,,
Zepto,P01091,Happy Atta 500ml,Grocery & Staples,Flour,,290.0,,
Zepto,P01092,Fresh Toor Dal 6 pcs,Grocery & Staples,Pulses,,160.0,,
Zepto,P01093,Urban Shampoo 6 pcs,Personal Care,Shampoo,,60.0,,
Zepto,P01094,Metro Toor Dal 1kg,Grocery & Staples,Pulses,,340.0,,
Zepto,P01095,Smart Floor Cleaner 200g,Household,Floor Cleaner,,70.0,,
Zepto,P01096,Smart Cashew 500ml,Grocery & Staples,Dry Fruits,,160.0,,
Zepto,P01097,Happy Floor Cleaner 1L,Household,Floor Cleaner,,360.0,,
Zepto,P01098,Quick Toor Dal 500ml,Grocery & Staples,Pulses,,230.0,,
Zepto,P01099,Urban Cookies 6 pcs,Snacks & Beverages,Biscuits,,180.0,,
Zepto,P01100,Fresh Cookies 1kg,Snacks & Beverages,Biscuits,,560.0,,
Zepto,P01101,Green Toor Dal 12 pcs,Grocery & Staples,Pulses,,170.0,,
Zepto,P01102,Smart Almonds 1kg,Grocery & Staples,Dry Fruits,,190.0,,
Zepto,P01103,Daily Tea 2kg,Snacks & Beverages,Tea,,580.0,,
Zepto,P01104,Good Toor Dal 2kg,Grocery & Staples,Pulses,,250.0,,
Zepto,P01105,Urban Shampoo 200g,Personal Care,Shampoo,,150.0,,
Zepto,P01106,Quick Apple 1L,Fruits & Vegetables,Fruits,,280.0,,
Zepto,P01107,Green Juice 2kg,Snacks & Beverages,Juices,,150.0,,
Zepto,P01108,Smart Apple 2kg,Fruits & Vegetables,Fruits,,120.0,,
Zepto,P01109,Smart Potato 500g,Fruits & Vegetables,Vegetables,,40.0,,
Zepto,P01110,Green Chocolate 12 pcs,Snacks & Beverages,Chocolates,,200.0,,
Zepto,P01111,Green Cookies 2kg,Snacks & Beverages,Biscuits,,90.0,,
Zepto,P01112,Pure Juice 200g,Snacks & Beverages,Juices,,90.0,,
Zepto,P01113,Urban Potato 1kg,Fruits & Vegetables,Vegetables,,230.0,,
Zepto,P01114,Daily Cashew 2kg,Grocery & Staples,Dry Fruits,,170.0,,
Zepto,P01115,Daily Atta 12 pcs,Grocery & Staples,Flour,,100.0,,
Zepto,P01116,Quick Toothpaste 6 pcs,Personal Care,Oral Care,,250.0,,
Zepto,P01117,Good Atta 200g,Grocery & Staples,Flour,,150.0,,
Zepto,P01118,Quick Namkeen 12 pcs,Snacks & Beverages,Chips,,80.0,,
Zepto,P01119,Green Cookies 2kg,Snacks & Beverages,Biscuits,,90.0,,
Zepto,P01120,Fresh Toor Dal 500g,Grocery & Staples,Pulses,,110.0,,
Zepto,P01121,Pure Namkeen 200g,Snacks & Beverages,Chips,,570.0,,
Zepto,P01122,Smart Floor Cleaner 500g,Household,Floor Cleaner,,670.0,,
Zepto,P01123,Fresh Toothpaste 12 pcs,Personal Care,Oral Care,,210.0,,
Zepto,P01124,Pure Curd 200g,Dairy & Breakfast,Curd,,420.0,,
Zepto,P01125,Metro Potato 500ml,Fruits & Vegetables,Vegetables,,390.0,,
Zepto,P01126,Smart Shampoo 12 pcs,Personal Care,Shampoo,,100.0,,
Zepto,P01127,Smart Toothpaste 12 pcs,Personal Care,Oral Care,,110.0,,
Zepto,P01128,Good Juice 500g,Snacks & Beverages,Juices,,430.0,,
Zepto,P01129,Daily Namkeen 6 pcs,Snacks & Beverages,Chips,,250.0,,
Zepto,P01130,Smart Cold Drink 500g,Snacks & Beverages,Soft Drinks,,160.0,,
Zepto,P01131,Good Basmati Rice 200g,Grocery & Staples,Rice,,220.0,,
Zepto,P01132,Smart Apple 500ml,Fruits & Vegetables,Fruits,,140.0,,
Zepto,P01133,Daily Shampoo 6 pcs,Personal Care,Shampoo,,640.0,,
Zepto,P01134,Metro Toothpaste 200g,Personal Care,Oral Care,,230.0,,
Zepto,P01135,Green Apple 200g,Fruits & Vegetables,Fruits,,280.0,,
Zepto,P01136,Happy Namkeen 6 pcs,Snacks & Beverages,Chips,,380.0,,
Zepto,P01137,Daily Coffee 1L,Snacks & Beverages,Coffee,,590.0,,
Zepto,P01138,Smart Tea 200g,Snacks & Beverages,Tea,,160.0,,
Zepto,P01139,Good Namkeen 6 pcs,Snacks & Beverages,Chips,,250.0,,
Zepto,P01140,Pure Dishwash 2kg,Household,Dishwash,,200.0,,
Zepto,P01141,Smart Curd 200g,Dairy & Breakfast,Curd,,110.0,,
Zepto,P01142,Green Chocolate 2kg,Snacks & Beverages,Chocolates,,60.0,,
Zepto,P01143,Metro Toor Dal 200g,Grocery & Staples,Pulses,,30.0,,
Zepto,P01144,Green Tea 1kg,Snacks & Beverages,Tea,,300.0,,
Zepto,P01145,Pure Almonds 2kg,Grocery & Staples,Dry Fruits,,210.0,,
Zepto,P01146,Good Milk 200g,Dairy & Breakfast,Milk,,150.0,,
Zepto,P01147,Green Toor Dal 1kg,Grocery & Staples,Pulses,,40.0,,
Zepto,P01148,Green Potato 12 pcs,Fruits & Vegetables,Vegetables,,190.0,,
Zepto,P01149,Quick Juice 500ml,Snacks & Beverages,Juices,,160.0,,
Zepto,P01150,Pure Namkeen 500g,Snacks & Beverages,Chips,,390.0,,
Zepto,P01151,Good Cookies 200g,Snacks & Beverages,Biscuits,,40.0,,
Zepto,P01152,Pure Banana 12 pcs,Fruits & Vegetables,Fruits,,650.0,,
Zepto,P01153,Fresh Floor Cleaner 500g,Household,Floor Cleaner,,230.0,,
Zepto,P01154,Happy Namkeen 2kg,Snacks & Beverages,Chips,,170.0,,
Zepto,P01155,Smart Shampoo 500g,Personal Care,Shampoo,,140.0,,
Zepto,P01156,Urban Curd 1L,Dairy & Breakfast,Curd,,150.0,,
Zepto,P01157,Fresh Basmati Rice 1kg,Grocery & Staples,Rice,,250.0,,
Zepto,P01158,Green Chocolate 12 pcs,Snacks & Beverages,Chocolates,,150.0,,
Zepto,P01159,Metro Toothpaste 500g,Personal Care,Oral Care,,80.0,,
Zepto,P01160,Metro Curd 1kg,Dairy & Breakfast,Curd,,190.0,,
Zepto,P01161,Good Coffee 12 pcs,Snacks & Beverages,Coffee,,240.0,,
Zepto,P01162,Urban Atta 500g,Grocery & Staples,Flour,,210.0,,
Zepto,P01163,Pure Floor Cleaner 500ml,Household,Floor Cleaner,,560.0,,
Zepto,P01164,Smart Curd 500ml,Dairy & Breakfast,Curd,,100.0,,
Zepto,P01165,Good Cookies 1kg,Snacks & Beverages,Biscuits,,80.0,,
Zepto,P01166,Fresh Floor Cleaner 500g,Household,Floor Cleaner,,50.0,,
Zepto,P01167,Green Toothpaste 500g,Personal Care,Oral Care,,290.0,,
Zepto,P01168,Daily Basmati Rice 1kg,Grocery & Staples,Rice,,510.0,,
Zepto,P01169,Daily Bread 1kg,Dairy & Breakfast,Bread,,180.0,,
Zepto,P01170,Green Bread 200g,Dairy & Breakfast,Bread,,120.0,,
Zepto,P01171,Urban Coffee 500g,Snacks & Beverages,Coffee,,500.0,,
Zepto,P01172,Urban Tea 1L,Snacks & Beverages,Tea,,210.0,,
Zepto,P01173,Green Chocolate 6 pcs,Snacks & Beverages,Chocolates,,270.0,,
Zepto,P01174,Smart Bread 500g,Dairy & Breakfast,Bread,,150.0,,
Zepto,P01175,Green Potato 500ml,Fruits & Vegetables,Vegetables,,300.0,,
Zepto,P01176,Pure Cashew 12 pcs,Grocery & Staples,Dry Fruits,,290.0,,
Zepto,P01177,Green Banana 200g,Fruits & Vegetables,Fruits,,290.0,,
Zepto,P01178,Daily Cookies 12 pcs,Snacks & Beverages,Biscuits,,690.0,,
Zepto,P01179,Green Chocolate 1kg,Snacks & Beverages,Chocolates,,130.0,,
Zepto,P01180,Pure Cookies 500ml,Snacks & Beverages,Biscuits,,570.0,,
Zepto,P01181,Smart Namkeen 12 pcs,Snacks & Beverages,Chips,,380.0,,
Zepto,P01182,Happy Eggs 2kg,Dairy & Breakfast,Eggs,,210.0,,
Zepto,P01183,Good Almonds 500g,Grocery & Staples,Dry Fruits,,100.0,,
Zepto,P01184,Urban Cookies 1kg,Snacks & Beverages,Biscuits,,100.0,,
Zepto,P01185,Urban Milk 6 pcs,Dairy & Breakfast,Milk,,330.0,,
Zepto,P01186,Good Almonds 2kg,Grocery & Staples,Dry Fruits,,70.0,,
Zepto,P01187,Metro Eggs 500g,Dairy & Breakfast,Eggs,,80.0,,
Zepto,P01188,Good Juice 1kg,Snacks & Beverages,Juices,,160.0,,
Zepto,P01189,Pure Atta 500ml,Grocery & Staples,Flour,,260.0,,
Zepto,P01190,Fresh Dishwash 1kg,Household,Dishwash,,300.0,,
Zepto,P01191,Quick Dishwash 12 pcs,Household,Dishwash,,110.0,,
Zepto,P01192,Fresh Namkeen 500ml,Snacks & Beverages,Chips,,490.0,,
Zepto,P01193,Happy Toothpaste 500g,Personal Care,Oral Care,,90.0,,
Zepto,P01194,Metro Chocolate 200g,Snacks & Beverages,Chocolates,,130.0,,
Zepto,P01195,Daily Potato 1kg,Fruits & Vegetables,Vegetables,,40.0,,
Zepto,P01196,Good Apple 1kg,Fruits & Vegetables,Fruits,,160.0,,
Zepto,P01197,Quick Almonds 12 pcs,Grocery & Staples,Dry Fruits,,150.0,,
Zepto,P01198,Daily Banana 200g,Fruits & Vegetables,Fruits,,150.0,,
Zepto,P01199,Daily Coffee 6 pcs,Snacks & Beverages,Coffee,,200.0,,
Zepto,P01200,Happy Tea 6 pcs,Snacks & Beverages,Tea,,240.0,,
Blinkit,153019,Onions,Fruits & Vegetables,Vegetables,Aurora LLC,947.95,1263.93,3
Blinkit,11422,Potatoes,Fruits & Vegetables,Vegetables,Ramaswamy-Tata,127.16,169.55,3
Blinkit,669378,Potatoes,Fruits & Vegetables,Vegetables,Chadha and Sons,212.14,282.85,3
Blinkit,848226,Tomatoes,Fruits & Vegetables,Vegetables,Barad and Sons,209.59,279.45,3
Blinkit,890623,Onions,Fruits & Vegetables,Vegetables,"Sangha, Nagar and Varty",354.52,472.69,3
Blinkit,965755,Bananas,Fruits & Vegetables,Fruits,"Doshi, Sarraf and Sama",532.57,710.09,3
Blinkit,222892,Tomatoes,Fruits & Vegetables,Vegetables,Ramakrishnan-Ghose,869.22,1158.96,3
Blinkit,516376,Onions,Fruits & Vegetables,Vegetables,Agarwal-Dhar,877.43,1169.91,3
Blinkit,39154,Mangoes,Fruits & Vegetables,Fruits,"Suresh, Bose and Bajwa",946.86,1262.48,3
Blinkit,34186,Mangoes,Fruits & Vegetables,Fruits,Mandal-Kar,925.65,1234.2,3
Blinkit,196719,Bananas,Fruits & Vegetables,Fruits,Yogi Group,217.5,290.0,3
Blinkit,478531,Carrots,Fruits & Vegetables,Vegetables,Uppal Group,825.46,1100.61,3
Blinkit,812607,Potatoes,Fruits & Vegetables,Vegetables,Rege Group,416.65,555.53,3
Blinkit,818990,Tomatoes,Fruits & Vegetables,Vegetables,Dugar Group,163.55,218.07,3
Blinkit,14145,Spinach,Fruits & Vegetables,Vegetables,"Thakur, Shah and Pingle",630.84,841.12,3
Blinkit,349294,Onions,Fruits & Vegetables,Vegetables,Ganesan Ltd,934.75,1246.33,3
Blinkit,847349,Potatoes,Fruits & Vegetables,Vegetables,Chhabra-Agrawal,781.08,1041.44,3
Blinkit,871592,Carrots,Fruits & Vegetables,Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,3
Blinkit,284460,Potatoes,Fruits & Vegetables,Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,3
Blinkit,473929,Carrots,Fruits & Vegetables,Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,3
Blinkit,77308,Onions,Fruits & Vegetables,Vegetables,Ratta-Sagar,223.27,297.69,3
Blinkit,654297,Potatoes,Fruits & Vegetables,Vegetables,Chandran-Dass,13.25,17.67,3
Blinkit,70969,Carrots,Fruits & Vegetables,Vegetables,Mohan Group,631.7,842.27,3
Blinkit,552883,Potatoes,Fruits & Vegetables,Vegetables,"Balan, Patel and Mall",888.16,1184.21,3
Blinkit,952124,Onions,Fruits & Vegetables,Vegetables,"Wali, Sood and Bala",127.08,169.44,3
Blinkit,397973,Bananas,Fruits & Vegetables,Fruits,"Wable, Randhawa and Mutti",728.73,971.64,3
Blinkit,555121,Carrots,Fruits & Vegetables,Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,3
Blinkit,818522,Cheese,Dairy & Breakfast,Cheese,Hora-Roy,96.09,120.11,7
Blinkit,462526,Curd,Dairy & Breakfast,Curd,Pau and Sons,449.97,562.46,7
Blinkit,376447,Butter,Dairy & Breakfast,Butter & Ghee,Gara and Sons,724.84,906.05,7
Blinkit,217710,Eggs,Dairy & Breakfast,Eggs,Rout-Sarna,58.59,73.24,7
Blinkit,146840,Bread,Dairy & Breakfast,Bread,"Bains, Deol and Vaidya",786.85,983.56,7
Blinkit,89084,Milk,Dairy & Breakfast,Milk,"Wali, Virk and Iyer",598.83,748.54,7
Blinkit,888807,Bread,Dairy & Breakfast,Bread,Arya Group,230.58,288.23,7
Blinkit,136533,Eggs,Dairy & Breakfast,Eggs,"Raghavan, Magar and Shanker",826.21,1032.76,7
Blinkit,714999,Bread,Dairy & Breakfast,Bread,Kala Group,882.51,1103.14,7
Blinkit,382511,Butter,Dairy & Breakfast,Butter & Ghee,Bora-Thakkar,702.54,878.17,7
Blinkit,15314,Cheese,Dairy & Breakfast,Cheese,Banik-Ratta,578.85,723.56,7
Blinkit,67197,Butter,Dairy & Breakfast,Butter & Ghee,Shetty-Bora,552.2,690.25,7
Blinkit,880510,Bread,Dairy & Breakfast,Bread,Roy-Char,951.43,1189.29,7
Blinkit,41853,Curd,Dairy & Breakfast,Curd,Handa PLC,910.44,1138.05,7
Blinkit,257719,Eggs,Dairy & Breakfast,Eggs,Chaudhuri PLC,281.73,352.16,7
Blinkit,891833,Curd,Dairy & Breakfast,Curd,Mani PLC,493.19,616.49,7
Blinkit,741341,Eggs,Dairy & Breakfast,Eggs,Prasad LLC,923.84,1154.8,7
Blinkit,500739,Bread,Dairy & Breakfast,Bread,Aggarwal Group,359.98,449.98,7
Blinkit,500633,Cereal,Dairy & Breakfast,Breakfast Cereals,Trivedi-Ahluwalia,154.5,193.12,7
Blinkit,799952,Cheese,Dairy & Breakfast,Cheese,Padmanabhan-Virk,922.64,1153.3,7
Blinkit,798639,Eggs,Dairy & Breakfast,Eggs,Subramaniam LLC,211.25,264.06,7
Blinkit,329351,Cheese,Dairy & Breakfast,Cheese,"Lala, Kalita and Sathe",310.87,388.59,7
Blinkit,833557,Cereal,Dairy & Breakfast,Breakfast Cereals,"Gole, Chand and Dada",422.87,528.59,7
Blinkit,324809,Bread,Dairy & Breakfast,Bread,Sidhu PLC,608.0,760.0,7
Blinkit,337168,Eggs,Dairy & Breakfast,Eggs,Dasgupta PLC,545.49,681.86,7
Blinkit,659290,Cheese,Dairy & Breakfast,Cheese,Kapadia-D’Alia,319.34,399.17,7
Blinkit,883013,Eggs,Dairy & Breakfast,Eggs,Chahal Group,989.88,1237.35,7
Blinkit,839170,Curd,Dairy & Breakfast,Curd,Shetty and Sons,481.63,602.04,7
Blinkit,455083,Butter,Dairy & Breakfast,Butter & Ghee,Dutta Inc,959.01,1198.76,7
Blinkit,183929,Bread,Dairy & Breakfast,Bread,"Nagi, Sampath and Khurana",738.74,923.42,7
Blinkit,592784,Biscuits,Snacks & Beverages,Biscuits,"Andra, Mander and Kari",280.35,431.31,90
Blinkit,578097,Nuts,Grocery & Staples,Dry Fruits,Jha Group,267.61,411.71,90
Blinkit,487065,Chips,Snacks & Beverages,Chips,Kadakia-Yadav,374.68,576.43,90
Blinkit,734789,Popcorn,Snacks & Beverages,Chips,"Chaudhari, Pant and Singh",395.82,608.95,90
Blinkit,949818,Biscuits,Snacks & Beverages,Biscuits,Yohannan Inc,483.05,743.15,90
Blinkit,690565,Cookies,Snacks & Beverages,Biscuits,"Roy, Seth and Patla",951.27,1463.49,90
Blinkit,961614,Chocolates,Snacks & Beverages,Chocolates,Goda Inc,227.22,349.57,90
Blinkit,361361,Biscuits,Snacks & Beverages,Biscuits,"Kunda, Dave and Sahni",826.21,1271.09,90
Blinkit,291238,Chocolates,Snacks & Beverages,Chocolates,"Sinha, Pau and Chhabra",746.03,1147.74,90
Blinkit,654623,Chips,Snacks & Beverages,Chips,Pradhan and Sons,422.14,649.45,90
Blinkit,313754,Biscuits,Snacks & Beverages,Biscuits,"Swaminathan, Mahal and Dara",136.6,210.15,90
Blinkit,563740,Chips,Snacks & Beverages,Chips,Mann-Kapadia,96.33,148.2,90
Blinkit,378230,Nuts,Grocery & Staples,Dry Fruits,Kala-Vig,166.42,256.03,90
Blinkit,658389,Popcorn,Snacks & Beverages,Chips,"Chanda, Som and Vohra",152.55,234.69,90
Blinkit,990993,Chocolates,Snacks & Beverages,Chocolates,Guha-Subramaniam,263.7,405.69,90
Blinkit,762527,Biscuits,Snacks & Beverages,Biscuits,"Chad, Yohannan and Chopra",690.08,1061.66,90
Blinkit,952168,Popcorn,Snacks & Beverages,Chips,"Krishnamurthy, Sibal and Das",236.95,364.54,90
Blinkit,542300,Popcorn,Snacks & Beverages,Chips,Gulati-Tandon,255.35,392.85,90
Blinkit,602241,Nuts,Grocery & Staples,Dry Fruits,Bahl-Pau,976.55,1502.38,90
Blinkit,587420,Cookies,Snacks & Beverages,Biscuits,Raj and Sons,357.42,549.88,90
Blinkit,491521,Nuts,Grocery & Staples,Dry Fruits,Karpe Inc,556.35,855.92,90
Blinkit,914071,Chips,Snacks & Beverages,Chips,Datta Ltd,296.94,456.83,90
Blinkit,832348,Biscuits,Snacks & Beverages,Biscuits,Jani-Ram,831.43,1279.12,90
