platform,order_id,customer_id,product_id,store_id,order_datetime,quantity,order_value,discount_applied,order_status,payment_method_id,time_of_day
Blinkit,7442478777,28289030,222892,4607,2023-10-17 08:13:55,3,2429.09,,,,Morning
Blinkit,5170777528,31537100,679284,5244,2023-05-01 09:41:09,2,1207.56,,,,Morning
Blinkit,1255941187,38420886,478531,5839,2024-02-10 06:00:03,3,2307.21,,,,Morning
Blinkit,4704980993,119099,564692,4325,2024-05-24 04:11:09,1,3153.02,,,,Late Night
Blinkit,7310604669,93617659,183929,8079,2023-07-09 06:12:54,1,4342.7,,,,Morning
Blinkit,7970608721,60385293,839170,7364,2024-01-31 06:43:27,1,4153.66,,,,Morning
Blinkit,3164727163,20956158,542300,8379,2023-05-09 08:30:24,1,1185.06,,,,Morning
Blinkit,2388064449,34237583,473929,4671,2024-05-26 06:10:19,3,3393.04,,,,Morning
Blinkit,757816226,22571994,14145,3870,2023-03-16 14:07:42,3,1308.05,,,,Afternoon
Blinkit,259772553,2566268,34200,7872,2023-09-27 02:09:15,2,881.42,,,,Late Night
Blinkit,8388644219,4444673,9436,3927,2024-04-21 09:50:41,1,491.39,,,,Morning
Blinkit,1545044936,77921718,329351,975,2023-08-24 23:36:46,1,1686.14,,,,Night
Blinkit,6995571310,81200164,336847,8811,2024-03-24 07:14:59,1,2773.23,,,,Morning
Blinkit,8801161214,9107360,313754,9278,2024-04-11 01:56:50,3,1367.02,,,,Late Night
Blinkit,1751319400,98307019,561860,1178,2024-06-25 10:54:04,2,4146.0,,,,Morning
Blinkit,10448052,90021871,945635,1064,2023-08-05 10:01:05,2,1228.86,,,,Morning
Blinkit,3047076079,65895091,723678,559,2023-05-22 08:29:28,1,881.42,,,,Morning
Blinkit,5085860780,64316806,513199,1364,2023-12-13 18:19:00,3,697.53,,,,Evening
Blinkit,6213909425,42208242,455083,2757,2023-12-05 21:06:09,3,4991.59,,,,Night
Blinkit,3712789789,20634789,455755,2443,2024-02-02 19:52:03,2,2294.43,,,,Night
Blinkit,278794976,94137242,378676,109,2023-03-18 11:29:14,3,3325.87,,,,Morning
Blinkit,3420357591,86444757,365133,4085,2024-07-10 22:01:15,1,4924.02,,,,Night
Blinkit,4551386734,62807542,951463,6471,2023-03-18 00:29:58,3,1974.67,,,,Late Night
Blinkit,7609681987,22076522,365132,827,2023-10-16 15:03:06,1,4177.05,,,,Afternoon
Blinkit,1721655048,79742293,589812,1036,2024-04-15 13:33:03,1,2644.87,,,,Afternoon
Blinkit,7040151151,5540556,94225,8992,2023-03-28 16:54:25,3,3174.92,,,,Evening
Blinkit,6719661881,48716374,140154,5692,2023-05-13 04:58:22,1,2911.6,,,,Late Night
Blinkit,5195004299,50632192,567671,3246,2024-01-09 06:37:07,3,1214.72,,,,Morning
Blinkit,5441946621,40256341,859361,4464,2024-02-01 07:51:45,1,1477.71,,,,Morning
Blinkit,3508992095,32293017,734789,3494,2023-12-09 10:01:52,2,2024.65,,,,Morning
Blinkit,8454449180,79672044,324809,5571,2024-02-18 20:51:31,1,229.38,,,,Night
Blinkit,9251851237,94453274,993331,9301,2023-11-25 13:43:03,3,3102.6,,,,Afternoon
Blinkit,6739811103,9981089,256783,6544,2024-01-01 22:52:54,3,1098.44,,,,Night
Blinkit,7590827828,40703374,661577,8893,2023-11-05 23:49:25,3,1527.05,,,,Night
Blinkit,310213322,12077371,880510,4253,2023-09-30 04:27:12,2,3179.91,,,,Late Night
Blinkit,934908369,53299455,324809,9234,2024-08-15 12:33:04,2,692.8,,,,Afternoon
Blinkit,3817617199,29525287,712003,3597,2024-08-28 00:19:42,1,2583.68,,,,Late Night
Blinkit,2622709030,50781611,968887,3256,2024-07-11 12:45:49,3,1796.1,,,,Afternoon
Blinkit,3843689992,3730316,36412,8575,2024-10-13 13:52:50,2,2378.76,,,,Afternoon
Blinkit,8732395640,26285589,448752,7998,2024-03-17 13:44:38,1,671.55,,,,Afternoon
Blinkit,3889721330,44269569,120532,3101,2024-05-16 10:00:09,2,1698.08,,,,Morning
Blinkit,7064093619,90665975,962591,3209,2023-05-23 05:35:10,1,2426.17,,,,Late Night
Blinkit,6798661163,3730316,552496,8237,2024-07-23 10:15:16,2,711.91,,,,Morning
Blinkit,2878307830,97150234,186168,8518,2024-05-01 15:04:50,2,2165.98,,,,Afternoon
Blinkit,4133369643,95971469,667163,8673,2023-07-03 22:41:35,1,3015.94,,,,Night
Blinkit,3394787348,40841791,63769,6609,2024-06-23 04:56:02,1,2942.82,,,,Late Night
Blinkit,4830380663,19259955,57405,9819,2023-12-24 10:17:01,2,610.43,,,,Morning
Blinkit,3441042301,43052303,604184,353,2023-08-05 09:42:32,1,2638.95,,,,Morning
Blinkit,3984353474,17681645,557908,512,2024-05-19 06:48:11,3,136.6,,,,Morning
Blinkit,4495916529,57662767,112390,7592,2023-04-01 11:32:48,3,760.22,,,,Morning
Blinkit,5075205264,51034600,15314,9169,2024-04-22 13:43:00,3,1652.05,,,,Afternoon
Blinkit,6129180304,86499778,146840,9307,2024-01-17 21:50:48,3,1047.98,,,,Night
Blinkit,3311686914,63310076,945635,8048,2024-05-06 20:48:58,1,4422.12,,,,Night
Blinkit,3907403745,99490786,33797,3088,2023-06-19 16:37:55,2,2440.93,,,,Evening
Blinkit,9924696305,43367112,876139,5581,2023-04-30 14:40:42,2,46.62,,,,Afternoon
Blinkit,7348508805,45052594,942001,19,2024-05-23 22:19:58,1,3935.99,,,,Night
Blinkit,1665004352,5226128,883013,3040,2023-08-01 05:40:59,2,1989.91,,,,Late Night
Blinkit,1049800958,44139071,131937,1098,2023-07-02 09:05:35,3,1099.79,,,,Morning
Blinkit,2937550786,72946405,739448,2083,2023-08-06 08:03:35,3,1638.19,,,,Morning
Blinkit,486724008,12415659,901144,8143,2024-07-12 04:35:15,1,2431.37,,,,Late Night
Blinkit,9361578823,81373608,652118,8665,2023-08-18 13:36:21,3,3335.13,,,,Afternoon
Blinkit,6249585672,20940403,144124,6218,2023-07-09 08:37:58,1,864.3,,,,Morning
Blinkit,2111712383,67465084,969851,9806,2024-01-23 18:08:02,3,727.95,,,,Evening
Blinkit,2962076108,99824171,131136,978,2024-06-13 04:42:25,1,1970.13,,,,Late Night
Blinkit,7509638056,35912599,327290,6064,2024-02-13 00:53:38,1,1009.53,,,,Late Night
Blinkit,6074743537,32797235,300159,2135,2024-09-12 06:33:08,3,431.37,,,,Morning
Blinkit,3560026527,97174235,578097,2364,2024-06-09 18:25:49,2,255.35,,,,Evening
Blinkit,7005103077,76850859,52729,6699,2024-05-14 02:58:36,1,1835.86,,,,Late Night
Blinkit,8175826750,22076522,661577,1879,2024-09-17 20:10:13,1,1546.34,,,,Night
Blinkit,8572946020,41168392,537274,3449,2024-04-26 04:31:01,2,786.85,,,,Late Night
Blinkit,2936701883,28286754,140154,688,2024-03-02 09:00:52,1,1577.75,,,,Morning
Blinkit,9948324640,22054087,107548,3268,2023-10-31 04:05:42,1,1529.04,,,,Late Night
Blinkit,2865872281,49970560,291238,2005,2024-09-13 23:51:04,3,3543.67,,,,Night
Blinkit,5785351358,64795608,707935,6926,2024-11-03 14:28:39,2,2240.09,,,,Afternoon
Blinkit,5204776107,65514005,818522,1691,2023-08-24 23:32:11,3,2183.02,,,,Night
Blinkit,8689865723,62526567,970529,4414,2024-03-28 15:21:29,1,3277.87,,,,Afternoon
Blinkit,7822329516,79742293,34200,2461,2023-11-19 22:55:01,2,367.08,,,,Night
Blinkit,5995393950,64535602,324809,3722,2023-08-06 07:53:40,3,3434.89,,,,Morning
Blinkit,5458784818,79672044,953175,5867,2024-07-24 02:59:03,3,3321.58,,,,Late Night
Blinkit,5611686165,83660688,217710,8172,2023-07-02 08:15:05,3,2997.68,,,,Morning
Blinkit,6390653932,83597876,962054,3905,2023-05-19 08:04:04,3,1996.94,,,,Morning
Blinkit,1215008706,68219091,349294,8245,2024-03-04 22:56:25,1,3025.0,,,,Night
Blinkit,7357727116,6617417,82484,6704,2024-06-15 09:30:19,2,1441.9,,,,Morning
Blinkit,7562975685,89910157,284460,1002,2023-07-02 04:44:00,2,3837.24,,,,Late Night
Blinkit,3118070064,50518311,760828,8287,2023-06-05 04:26:07,2,3977.57,,,,Late Night
Blinkit,8255753870,72667140,398340,3023,2023-09-09 08:25:02,2,5768.29,,,,Morning
Blinkit,5924715529,79919160,455755,8803,2024-03-24 04:10:10,2,3867.9,,,,Late Night
Blinkit,9593816617,44589829,440875,119,2023-05-28 01:37:07,3,3890.77,,,,Late Night
Blinkit,6143213997,71643758,739534,5651,2024-03-21 10:05:10,2,4464.71,,,,Morning
Blinkit,4516009647,99361865,969851,4099,2024-07-19 01:14:23,1,3570.86,,,,Late Night
Blinkit,291900074,625395,376447,2983,2024-10-02 17:17:52,3,2248.63,,,,Evening
Blinkit,3178700341,48033969,704868,1093,2024-06-10 04:45:21,1,1776.0,,,,Late Night
Blinkit,4231742059,4439806,690565,3792,2023-11-21 07:52:59,1,1232.31,,,,Morning
Blinkit,7437613292,31582950,237083,3072,2023-12-30 01:27:48,2,4161.8,,,,Late Night
Blinkit,5609346062,82169898,925482,8189,2023-08-08 20:17:58,1,134.69,,,,Night
Blinkit,909033820,93924203,433521,6165,2023-10-11 10:18:32,3,2660.5,,,,Morning
Blinkit,470624828,59545278,679321,9388,2023-08-21 03:20:09,2,197.39,,,,Late Night
Blinkit,9608676386,99714944,487065,6017,2023-08-14 19:28:16,1,545.0,,,,Night
Blinkit,6846160702,77661491,131937,3237,2023-07-20 15:58:04,3,483.05,,,,Afternoon
Blinkit,4248168019,29973346,378676,8134,2024-03-26 14:29:52,3,1838.03,,,,Afternoon
Blinkit,9057909300,9738801,120532,697,2024-01-17 16:21:44,1,787.4,,,,Evening
Blinkit,2171816966,92404798,537274,6332,2024-01-30 19:08:30,1,2672.4,,,,Night
Blinkit,1387025817,52417972,490939,4735,2024-06-15 20:30:42,2,1004.68,,,,Night
Blinkit,6801124715,26912171,305754,9037,2024-04-10 06:34:06,2,697.53,,,,Morning
Blinkit,6117979297,79206969,298985,1734,2023-12-23 05:22:12,1,2007.19,,,,Late Night
Blinkit,4902314626,98307019,140154,4018,2024-05-25 15:43:16,2,1819.77,,,,Afternoon
Blinkit,361595059,70966268,700048,8346,2023-10-21 06:12:27,1,1854.55,,,,Morning
Blinkit,5309683159,24153726,757274,4677,2023-04-21 05:04:01,2,3047.03,,,,Late Night
Blinkit,2300265337,90246977,654623,6444,2024-01-01 01:10:17,3,2215.55,,,,Late Night
Blinkit,199903168,99627097,847349,2391,2023-04-16 10:59:20,3,1440.04,,,,Morning
Blinkit,4923840119,60049160,764014,5293,2024-09-04 05:40:29,2,426.72,,,,Late Night
Blinkit,2209550085,56457995,679865,9844,2024-09-07 13:22:14,1,2710.74,,,,Afternoon
Blinkit,120178110,65294340,739534,6099,2024-01-21 01:20:21,3,1508.3,,,,Late Night
Blinkit,6647259959,83660688,39154,9451,2023-06-20 22:30:07,3,3032.51,,,,Night
Blinkit,3859980017,77015367,992178,1716,2023-05-15 05:15:07,1,114.52,,,,Late Night
Blinkit,9196827234,51669263,741341,7484,2023-10-31 04:53:31,2,2203.36,,,,Late Night
Blinkit,3499440849,3638834,965755,2816,2023-10-10 21:36:37,2,1266.77,,,,Night
Blinkit,7114775833,68965787,592784,491,2024-07-08 12:52:59,1,1057.06,,,,Afternoon
Blinkit,7812364366,25081012,552883,2342,2023-08-26 23:42:03,1,4225.96,,,,Night
Blinkit,7525899857,52428250,723678,1081,2023-09-04 04:12:50,3,3983.85,,,,Late Night
Blinkit,3917847107,90665975,587420,4390,2024-08-13 22:21:03,2,2860.94,,,,Night
Blinkit,1229828587,42989999,432617,9576,2023-10-27 01:20:12,2,3587.77,,,,Late Night
Blinkit,4249345096,81346291,564692,5759,2023-05-31 18:48:29,1,1230.3,,,,Evening
Blinkit,4002407580,59398136,256051,9460,2023-11-17 17:12:26,3,4381.56,,,,Evening
Blinkit,5982122427,6398761,707935,1333,2023-04-23 19:59:41,3,345.54,,,,Night
Blinkit,3280431261,48268435,327290,3799,2024-03-13 22:01:07,2,1198.33,,,,Night
Blinkit,5066338759,48284116,41853,3897,2023-11-21 04:48:59,2,616.45,,,,Late Night
Blinkit,9087426355,66932104,114414,6566,2023-11-03 17:05:47,2,473.64,,,,Evening
Blinkit,5512907,51476157,659290,419,2023-04-30 20:52:21,3,861.53,,,,Night
Blinkit,4174741467,34074184,930284,7942,2023-12-17 02:00:05,2,1492.14,,,,Late Night
Blinkit,6270463968,35434373,883013,4408,2023-10-03 03:37:56,1,3784.59,,,,Late Night
Blinkit,1239385001,82359623,897083,4114,2023-09-27 14:03:37,3,2963.43,,,,Afternoon
Blinkit,5250202756,40871915,555121,2042,2023-09-10 11:47:03,2,1416.86,,,,Morning
Blinkit,4099185509,22047134,968887,4179,2024-01-24 20:20:07,2,2680.39,,,,Night
Blinkit,7875903450,17805991,563740,6653,2024-03-14 04:38:14,3,877.43,,,,Late Night
Blinkit,7561642939,75739462,146840,6438,2024-07-24 20:16:37,2,2045.25,,,,Night
Blinkit,5438908316,59815512,942001,1533,2024-04-03 00:44:54,1,3399.81,,,,Late Night
Blinkit,357437373,23126657,667163,2372,2023-05-10 06:00:22,3,3284.68,,,,Morning
Blinkit,8972877222,57291761,373536,3754,2024-10-26 04:59:57,1,4304.25,,,,Late Night
Blinkit,1163798451,25641500,954722,8660,2023-10-04 03:09:32,2,2383.88,,,,Late Night
Blinkit,3588229485,29973346,67197,254,2024-08-01 00:33:39,3,3644.32,,,,Late Night
Blinkit,1205823348,79478655,707935,9924,2024-07-29 10:13:55,2,2426.3,,,,Morning
Blinkit,2867008541,99594960,914071,8989,2023-12-20 17:42:19,3,1763.79,,,,Evening
Blinkit,5794917332,12574626,60619,1119,2024-02-16 13:46:41,1,1099.91,,,,Afternoon
Blinkit,4726520098,48284116,77308,5762,2023-04-19 21:36:45,2,2873.05,,,,Night
Blinkit,6251716165,93723634,914071,2728,2023-09-27 21:30:53,3,2660.73,,,,Night
Blinkit,5991829458,80850753,329351,7607,2023-08-12 07:02:02,2,4046.31,,,,Morning
Blinkit,1142626566,27304827,337168,208,2024-05-31 05:15:00,2,1294.71,,,,Late Night
Blinkit,2595161999,45586151,771228,1665,2023-08-12 02:19:59,2,3891.35,,,,Late Night
Blinkit,8865698939,3897936,107548,8382,2023-09-09 19:18:23,2,1333.67,,,,Night
Blinkit,1776582175,12305040,56589,1810,2024-03-29 23:46:45,2,2507.31,,,,Night
Blinkit,7323157341,16543242,478531,2571,2024-07-01 22:47:22,1,2438.78,,,,Night
Blinkit,8997413283,45314389,839170,1840,2024-10-02 10:25:13,2,3639.44,,,,Morning
Blinkit,2548452255,44776601,131136,4072,2023-09-18 02:09:26,3,2112.34,,,,Late Night
Blinkit,7906839225,56548063,33955,8047,2023-10-28 15:45:23,3,1434.14,,,,Afternoon
Blinkit,4113927200,53782978,144124,1186,2023-05-19 05:22:03,3,4111.84,,,,Late Night
Blinkit,4233626614,24043135,542300,4855,2024-07-28 05:10:33,3,1487.88,,,,Late Night
Blinkit,2886463378,6853981,140489,2329,2023-12-24 19:17:51,2,141.28,,,,Night
Blinkit,1823348306,92604392,669378,146,2023-06-27 09:50:08,2,1015.0,,,,Morning
Blinkit,8706556166,84953008,567671,462,2024-09-11 23:11:11,2,690.08,,,,Night
Blinkit,5139433840,77614510,123983,1611,2023-05-25 20:50:40,2,3480.72,,,,Night
Blinkit,769731596,97825663,837480,2471,2024-10-10 06:40:41,1,2692.05,,,,Morning
Blinkit,1346090496,88202341,659290,30,2023-08-18 07:48:46,3,2035.95,,,,Morning
Blinkit,9339629293,79478655,542300,8161,2023-05-28 02:29:58,3,1797.71,,,,Late Night
Blinkit,3043993017,13455530,451812,1757,2023-11-25 00:38:58,1,3205.65,,,,Late Night
Blinkit,274863669,39140039,990993,1959,2024-04-11 17:37:35,1,1785.63,,,,Evening
Blinkit,3736611791,6959437,398340,4071,2024-10-05 07:48:45,3,1410.62,,,,Morning
Blinkit,9628875555,11470681,903336,17,2024-03-09 03:58:13,1,3007.93,,,,Late Night
Blinkit,6367306297,17201639,196719,4611,2023-09-25 11:13:00,3,3012.27,,,,Morning
Blinkit,4393113152,79695653,56589,1903,2024-06-02 08:12:47,1,3080.2,,,,Morning
Blinkit,1239928207,79591237,961614,1041,2023-09-11 00:37:13,2,281.73,,,,Late Night
Blinkit,5473002872,44030130,992178,5382,2024-07-07 16:39:05,2,755.66,,,,Evening
Blinkit,6536847919,81822935,965755,5403,2023-06-10 19:34:51,2,5410.01,,,,Night
Blinkit,5480709564,18140588,89084,9426,2023-12-16 23:01:42,1,3731.46,,,,Night
Blinkit,1393100618,33295496,723678,8686,2024-09-25 01:37:46,3,3502.77,,,,Late Night
Blinkit,6999330116,81605722,120385,4675,2023-04-13 00:06:06,3,931.61,,,,Late Night
Blinkit,7816842690,1449273,564692,3253,2023-08-01 19:16:42,1,3078.32,,,,Night
Blinkit,3186586558,9987182,654297,5556,2024-02-21 13:59:40,3,2983.4,,,,Afternoon
Blinkit,7927955136,32293017,11422,5721,2023-08-27 23:56:24,1,597.91,,,,Night
Blinkit,3518172697,13189939,500633,8607,2023-05-13 19:18:59,1,2809.38,,,,Night
Blinkit,4557188271,17597449,871592,2327,2024-05-16 06:38:40,1,4693.64,,,,Morning
Blinkit,2893244627,11493380,34200,2343,2024-10-10 18:17:29,2,3331.28,,,,Evening
Blinkit,1996683408,5043760,39154,191,2024-01-30 23:25:16,2,870.29,,,,Night
Blinkit,1673794089,48167795,378287,2365,2024-02-06 16:10:43,3,891.13,,,,Evening
Blinkit,9931161723,41640262,679865,6439,2023-07-12 19:57:22,2,883.44,,,,Night
Blinkit,856799416,25770577,611575,4839,2023-09-10 14:48:09,2,439.98,,,,Afternoon
Blinkit,6668508959,15144290,137909,2949,2024-08-31 19:27:35,2,2236.64,,,,Night
Blinkit,4914874727,80517784,240179,2449,2023-06-13 19:36:13,1,2658.31,,,,Night
Blinkit,7869104895,57392064,820973,5533,2023-10-01 21:30:39,1,1638.0,,,,Night
Blinkit,5094989752,87107263,478531,1243,2024-06-01 12:17:08,2,46.62,,,,Afternoon
Blinkit,4305377896,19216141,799952,4243,2024-08-08 00:29:16,2,2737.62,,,,Late Night
Blinkit,7017136473,50680889,953175,6934,2024-03-11 20:19:32,1,2783.74,,,,Night
Blinkit,3303209513,70084516,183929,752,2024-03-09 03:38:10,3,2662.16,,,,Late Night
Blinkit,8607953669,67340606,34186,2780,2023-06-10 10:33:47,3,1274.25,,,,Morning
Blinkit,1940918101,4356173,140154,3921,2023-10-03 18:30:51,1,1438.2,,,,Evening
Blinkit,6494615659,10745302,757274,1534,2023-11-19 18:46:56,1,3759.4,,,,Evening
Blinkit,4280890409,42102289,89084,5039,2024-10-30 14:33:42,2,2926.61,,,,Afternoon
Blinkit,7598489331,84066402,425341,7854,2024-07-20 15:56:26,2,2118.48,,,,Afternoon
Blinkit,8755280486,2566268,589812,9166,2024-07-30 17:33:23,3,2760.76,,,,Evening
Blinkit,8281093933,67277562,642612,489,2024-02-18 13:40:29,1,781.08,,,,Afternoon
Blinkit,7415765726,75244116,647462,4389,2023-08-05 09:22:31,3,4757.16,,,,Morning
Blinkit,6266072804,60565603,196719,3867,2024-06-23 06:17:02,1,582.63,,,,Morning
Blinkit,1542448934,97033691,118820,4662,2023-10-13 08:22:43,3,2557.13,,,,Morning
Blinkit,2896979776,30317733,992178,3114,2023-05-24 05:50:25,3,690.08,,,,Late Night
Blinkit,169867835,59545278,927651,5315,2023-08-16 22:27:20,3,632.43,,,,Night
Blinkit,9493456526,77811864,516376,1337,2023-04-02 07:12:05,3,1359.05,,,,Morning
Blinkit,9423261830,17597449,611575,3847,2023-08-24 06:24:57,1,3077.08,,,,Morning
Blinkit,5793453795,70543108,378676,4479,2024-04-13 02:33:42,2,3172.62,,,,Late Night
Blinkit,2141680269,32797235,820541,8112,2024-10-25 02:05:26,1,3449.94,,,,Late Night
Blinkit,6457122136,79764458,589812,285,2023-05-19 07:38:24,3,3162.28,,,,Morning
Blinkit,8447536518,48160359,542300,1132,2023-12-20 23:53:02,2,4888.47,,,,Night
Blinkit,3191672889,88223261,897083,3711,2024-07-07 17:51:59,2,3130.58,,,,Evening
Blinkit,2521995712,30285217,219598,7878,2023-08-21 01:43:10,3,2100.16,,,,Late Night
Blinkit,8194578267,74313592,669378,9932,2023-10-11 13:48:45,2,3901.21,,,,Afternoon
Blinkit,2811341619,30188374,762527,3931,2024-05-24 20:17:58,1,947.95,,,,Night
Blinkit,5562576298,10019218,578097,6913,2023-11-08 13:23:27,2,3844.75,,,,Afternoon
Blinkit,7446009755,71767248,954722,9612,2023-06-15 20:49:56,3,1324.37,,,,Night
Blinkit,7343262659,16484167,492958,2071,2023-04-07 06:36:05,1,3927.09,,,,Morning
Blinkit,7147677361,97475543,490939,4844,2024-07-12 09:59:18,1,2543.15,,,,Morning
Blinkit,8732072897,12077371,366066,2720,2023-06-14 10:37:11,2,2358.85,,,,Morning
Blinkit,6418604551,12967305,243235,1287,2023-07-25 19:31:47,2,4251.6,,,,Night
Blinkit,4989511905,41972994,373536,3078,2023-04-03 00:54:43,3,2654.71,,,,Late Night
Blinkit,2520527893,51476157,18035,8699,2024-10-02 01:35:34,3,3294.27,,,,Late Night
Blinkit,4753989820,81500385,672059,5442,2023-10-06 19:53:59,1,1939.92,,,,Night
Blinkit,8285547588,26245432,264803,9795,2024-01-02 23:08:51,2,909.66,,,,Night
Blinkit,5824924668,49881540,382511,4088,2023-11-19 17:07:48,3,1710.54,,,,Evening
Blinkit,7703854141,86483673,990993,3459,2024-05-13 17:00:31,3,1659.75,,,,Evening
Blinkit,7380361209,7591711,487065,1843,2023-06-27 10:33:07,2,2151.14,,,,Morning
Blinkit,5053033745,66485571,803607,5629,2024-04-09 13:43:30,1,2322.3,,,,Afternoon
Blinkit,4859489972,12305040,848226,1873,2023-07-15 17:32:59,3,2081.4,,,,Evening
Blinkit,9690396315,46563355,812607,9038,2024-09-29 11:06:50,2,3891.07,,,,Morning
Blinkit,448732557,80952275,689769,3163,2023-11-30 23:44:28,1,1385.54,,,,Night
Blinkit,4927306668,97033691,540618,4226,2023-06-08 23:21:25,2,898.65,,,,Night
Blinkit,1669690997,62600289,925482,1587,2023-12-25 15:46:20,3,1132.33,,,,Afternoon
Blinkit,8340761903,53640286,124290,3458,2023-11-27 09:18:43,2,2372.01,,,,Morning
Blinkit,5936301790,87059497,491314,7424,2024-06-21 19:09:09,3,3158.35,,,,Night
Blinkit,5710579377,67310893,319388,6128,2024-06-06 14:58:13,2,1918.92,,,,Afternoon
Blinkit,2494813730,28663279,136533,5588,2023-08-23 12:04:18,1,1879.46,,,,Afternoon
Swiggy,ORD00001,CUST0041,PROD002,STORE038,2024-08-31 00:59:00,7,767.51,2.6,Pending,PAY04,Late Night
Swiggy,ORD00002,CUST0050,PROD034,STORE022,2024-08-25 06:35:00,6,123.26,81.61,Shipped,PAY02,Morning
Swiggy,ORD00003,CUST0048,PROD107,STORE032,2024-12-15 01:02:00,10,768.17,81.81,Cancelled,PAY04,Late Night
Swiggy,ORD00004,CUST0047,PROD013,STORE002,2024-06-01 09:47:00,1,192.11,97.78,Delivered,PAY05,Morning
Swiggy,ORD00005,CUST0047,PROD073,STORE009,2024-03-07 01:09:00,5,248.37,62.64,Cancelled,PAY02,Late Night
Swiggy,ORD00006,CUST0032,PROD004,STORE037,2024-06-09 10:51:00,7,452.66,82.48,Pending,PAY01,Morning
Swiggy,ORD00007,CUST0039,PROD023,STORE006,2024-03-18 09:54:00,1,537.41,6.63,Pending,PAY01,Morning
Swiggy,ORD00008,CUST0018,PROD064,STORE039,2024-12-09 06:43:00,1,769.6,58.42,Delivered,PAY05,Morning
Swiggy,ORD00009,CUST0031,PROD124,STORE049,2024-04-17 01:38:00,4,271.32,60.54,Delivered,PAY03,Late Night
Swiggy,ORD00010,CUST0048,PROD084,STORE012,2024-09-22 06:04:00,5,790.08,67.07,Pending,PAY04,Morning
Swiggy,ORD00011,CUST0033,PROD066,STORE043,2024-02-17 04:12:00,7,693.96,64.98,Cancelled,PAY01,Late Night
Swiggy,ORD00012,CUST0036,PROD102,STORE033,2024-04-21 10:40:00,5,110.41,3.71,Delivered,PAY03,Morning
Swiggy,ORD00013,CUST0029,PROD130,STORE023,2024-07-26 01:26:00,9,421.99,87.89,Shipped,PAY01,Late Night
Swiggy,ORD00014,CUST0032,PROD121,STORE039,2024-11-07 03:52:00,4,659.39,43.53,Shipped,PAY04,Late Night
Swiggy,ORD00015,CUST0042,PROD144,STORE002,2024-06-24 09:53:00,3,185.38,42.96,Shipped,PAY03,Morning
Swiggy,ORD00016,CUST0022,PROD012,STORE032,2024-07-10 00:49:00,8,166.14,53.92,Pending,PAY02,Late Night
Swiggy,ORD00017,CUST0038,PROD133,STORE041,2024-06-07 02:08:00,6,130.75,72.8,Shipped,PAY05,Late Night
Swiggy,ORD00018,CUST0027,PROD031,STORE018,2024-01-21 06:06:00,9,575.16,24.04,Shipped,PAY03,Morning
Swiggy,ORD00019,CUST0009,PROD145,STORE021,2024-04-06 08:15:00,8,862.32,75.12,Shipped,PAY02,Morning
Swiggy,ORD00020,CUST0021,PROD062,STORE036,2024-02-08 09:18:00,9,190.34,98.71,Delivered,PAY04,Morning
Swiggy,ORD00021,CUST0030,PROD137,STORE001,2024-12-26 06:18:00,8,402.35,64.95,Shipped,PAY03,Morning
Swiggy,ORD00022,CUST0044,PROD041,STORE004,2024-10-08 04:45:00,5,511.26,19.13,Delivered,PAY02,Late Night
Swiggy,ORD00023,CUST0001,PROD106,STORE031,2024-06-30 05:29:00,5,820.1,42.54,Pending,PAY02,Late Night
Swiggy,ORD00024,CUST0002,PROD139,STORE015,2024-06-30 05:54:00,6,876.65,76.08,Delivered,PAY01,Late Night
Swiggy,ORD00025,CUST0032,PROD131,STORE003,2024-05-30 08:25:00,6,872.7,34.96,Shipped,PAY04,Morning
Swiggy,ORD00026,CUST0037,PROD078,STORE045,2024-04-16 11:34:00,7,223.22,97.78,Cancelled,PAY05,Morning
Swiggy,ORD00027,CUST0041,PROD124,STORE046,2024-09-24 09:09:00,1,368.82,33.05,Cancelled,PAY01,Morning
Swiggy,ORD00028,CUST0017,PROD110,STORE024,2024-01-16 05:46:00,4,565.4,77.59,Cancelled,PAY04,Late Night
Swiggy,ORD00029,CUST0017,PROD067,STORE003,2024-11-10 05:50:00,10,484.66,73.02,Shipped,PAY05,Late Night
Swiggy,ORD00030,CUST0006,PROD092,STORE016,2024-12-20 07:08:00,1,974.41,12.63,Cancelled,PAY01,Morning
Swiggy,ORD00031,CUST0004,PROD010,STORE018,2024-11-06 07:57:00,6,344.54,86.87,Delivered,PAY04,Morning
Swiggy,ORD00032,CUST0041,PROD130,STORE004,2024-04-01 09:42:00,10,529.06,47.66,Cancelled,PAY05,Morning
Swiggy,ORD00033,CUST0033,PROD059,STORE017,2024-12-12 02:18:00,4,531.09,62.62,Shipped,PAY05,Late Night
Swiggy,ORD00034,CUST0018,PROD053,STORE019,2024-10-04 08:25:00,7,158.12,12.93,Shipped,PAY05,Morning
Swiggy,ORD00035,CUST0026,PROD007,STORE042,2024-06-08 05:58:00,6,901.09,9.16,Delivered,PAY03,Late Night
Swiggy,ORD00036,CUST0039,PROD126,STORE023,2024-04-25 04:24:00,4,299.69,95.28,Pending,PAY03,Late Night
Swiggy,ORD00037,CUST0042,PROD131,STORE020,2024-01-13 08:36:00,1,512.35,86.45,Pending,PAY01,Morning
Swiggy,ORD00038,CUST0035,PROD143,STORE034,2024-07-26 04:58:00,3,796.56,78.29,Delivered,PAY05,Late Night
