platform,customer_id,customer_city,customer_state,customer_pincode,customer_registration_date,customer_segment
Blinkit,45166203,Phusro,,350967,2023-10-26,Frequent Shopper
Blinkit,25294147,Coimbatore,,125429,2024-06-16,New User
Blinkit,33706378,Indore,,601242,2023-09-02,New User
Blinkit,82804543,Tenali,,124227,2024-08-02,New User
Blinkit,68016312,Bahraich,,118987,2024-09-24,Frequent Shopper
Blinkit,75860724,Bahraich,,763550,2023-06-12,High Value
Blinkit,10541231,Dhanbad,,94381,2024-07-17,High Value
Blinkit,18035010,Avadi,,67286,2024-01-30,High Value
Blinkit,36400756,Jamalpur,,984457,2023-04-04,Inactive
Blinkit,4869199,Naihati,,803941,2024-10-16,New User
Blinkit,52659908,Panipat,,108922,2024-05-02,Frequent Shopper
Blinkit,2517955,Sikar,,52692,2024-02-28,Frequent Shopper
Blinkit,63858550,Adoni,,742412,2024-05-05,High Value
Blinkit,71755645,Vijayanagaram,,279065,2024-04-12,Frequent Shopper
Blinkit,92203470,,,432216,2023-11-10,Frequent Shopper
Blinkit,77161976,Loni,,243125,2024-07-05,Frequent Shopper
Blinkit,28663279,Ahmedabad,,321770,2023-03-30,High Value
Blinkit,23098216,Shimla,,153137,2023-11-01,New User
Blinkit,75752515,Aurangabad,,636676,2024-04-17,High Value
Blinkit,54730270,Patiala,,706203,2023-03-22,New User
Blinkit,12655794,Raurkela Industrial Township,,806093,2024-03-07,Frequent Shopper
Blinkit,44557943,Proddatur,,391984,2024-01-23,Inactive
Blinkit,72089140,Kurnool,,462353,2024-06-04,Frequent Shopper
Blinkit,77768189,Bhusawal,,468910,2023-06-17,Frequent Shopper
Blinkit,60300263,Karnal,,314082,2023-10-07,New User
Blinkit,22210238,Nandyal,,118790,2024-06-10,New User
Blinkit,30979436,Gopalpur,,57642,2024-07-26,Frequent Shopper
Blinkit,23676689,Mathura,,822374,2023-10-03,High Value
Blinkit,82025691,Gurgaon,,407090,2023-06-24,Frequent Shopper
Blinkit,68128937,Bongaigaon,,688117,2024-03-07,New User
Blinkit,23081177,Chittoor,,828437,2024-06-14,New User
Blinkit,90745023,Coimbatore,,300261,2023-10-28,Inactive
Blinkit,83262890,Bahraich,,561730,2023-10-15,New User
Blinkit,3588443,Gwalior,,586174,2024-04-11,High Value
Blinkit,92509376,Singrauli,,260252,2024-09-03,Frequent Shopper
Blinkit,77031496,,,196025,2023-12-28,New User
Blinkit,51119088,Guwahati,,538718,2023-07-26,Frequent Shopper
Blinkit,9107360,Hospet,,390035,2024-04-23,Inactive
Blinkit,88866835,Srikakulam,,65460,2023-11-01,High Value
Blinkit,50527764,Bhiwandi,,957367,2023-12-28,High Value
Blinkit,19400174,Rajkot,,467162,2024-05-22,New User
Blinkit,80517784,Proddatur,,418404,2024-07-05,Frequent Shopper
Blinkit,60446619,Vellore,,797149,2024-06-15,Frequent Shopper
Blinkit,85074810,Malegaon,,439383,2024-09-14,Frequent Shopper
Blinkit,73654821,Bhilai,,570349,2023-10-16,New User
Blinkit,47387512,Pali,,858549,2023-07-08,Frequent Shopper
Blinkit,35988028,Imphal,,996267,2024-08-31,High Value
Blinkit,92583164,,,526523,2023-09-29,High Value
Blinkit,8155924,Guntur,,92581,2024-03-30,Frequent Shopper
Blinkit,72702075,Durg,,362822,2024-07-01,Frequent Shopper
Blinkit,79155946,Bardhaman,,506102,2023-09-05,New User
Blinkit,31708103,Bhiwandi,,479673,2023-09-25,New User
Blinkit,77345018,Karawal Nagar,,407746,2024-07-26,Frequent Shopper
Blinkit,25722990,Agartala,,344843,2024-03-13,Frequent Shopper
Blinkit,60062501,Amritsar,,250202,2024-01-04,New User
Blinkit,33472376,Darbhanga,,123186,2024-01-16,High Value
Blinkit,34073080,Sikar,,227379,2023-05-04,Frequent Shopper
Blinkit,86897973,Amritsar,,603962,2024-03-30,Inactive
Blinkit,85198177,Kollam,,741033,2023-04-01,High Value
Blinkit,8395343,Fatehpur,,809596,2024-03-10,New User
Blinkit,51557673,Varanasi,,270793,2023-08-01,New User
Blinkit,75892474,Jammu,,353826,2023-08-27,New User
Blinkit,67092149,Mysore,,619381,2023-12-16,High Value
Blinkit,35554129,Ghaziabad,,464641,2024-08-11,High Value
Blinkit,18889370,Surendranagar Dudhrej,,255117,2023-06-14,Frequent Shopper
Blinkit,16764246,,,638631,2024-09-28,High Value
Blinkit,43459807,Bhimavaram,,886183,2023-04-08,High Value
Blinkit,10857389,Kolkata,,893621,2024-07-29,Inactive
Blinkit,59329145,Raipur,,776510,2024-08-30,Frequent Shopper
Blinkit,31456752,Jamnagar,,988334,2024-06-21,High Value
Blinkit,96583772,Anantapur,,675854,2023-11-19,New User
Blinkit,18394558,Hyderabad,,155249,2023-12-30,Frequent Shopper
Blinkit,2584499,Mehsana,,880262,2024-09-13,Frequent Shopper
Blinkit,27709218,Bilaspur,,36144,2024-04-26,Frequent Shopper
Blinkit,99160348,Haridwar,,47733,2024-09-15,Inactive
Blinkit,55693909,Tiruvottiyur,,15855,2024-06-27,High Value
Blinkit,31582950,Dhanbad,,945972,2023-12-20,New User
Blinkit,19482392,,,670607,2023-06-22,Frequent Shopper
Blinkit,4862761,Imphal,,153679,2023-08-31,High Value
Blinkit,45804389,Naihati,,759825,2023-07-02,Inactive
Blinkit,74179536,Deoghar,,835800,2024-10-14,Inactive
Blinkit,91024604,Rajkot,,463411,2023-08-27,Inactive
Blinkit,31923338,Belgaum,,838368,2024-03-13,New User
Blinkit,33574338,Pali,,139810,2023-08-12,Inactive
Blinkit,82322028,Nagercoil,,718072,2023-07-16,New User
Blinkit,51812283,Rajpur Sonarpur,,474877,2024-03-14,Frequent Shopper
Blinkit,68419593,Tezpur,,602979,2023-10-19,Inactive
Blinkit,54205055,Mirzapur,,964252,2024-05-18,Frequent Shopper
Blinkit,84456355,Bhiwani,,536746,2023-09-26,New User
Blinkit,93458307,Guwahati,,531962,2023-10-25,Inactive
Blinkit,27304827,Medininagar,,986968,2024-06-01,High Value
Blinkit,67302239,Meerut,,525311,2023-10-29,Frequent Shopper
Blinkit,12305040,Panchkula,,910150,2023-07-20,Frequent Shopper
Blinkit,43377076,Kishanganj,,642567,2023-09-22,New User
Blinkit,52075070,Thiruvananthapuram,,761787,2023-08-31,Frequent Shopper
Blinkit,4378755,Karnal,,583209,2023-11-10,High Value
Blinkit,67215939,Satna,,699508,2024-01-03,New User
Blinkit,13963450,Pali,,663144,2024-03-23,New User
Blinkit,59009727,Bilaspur,,424255,2024-03-16,New User
Blinkit,47274329,Pondicherry,,831272,2024-02-12,New User
Blinkit,97492493,Tirupati,,867234,2023-04-26,Inactive
Blinkit,16256136,Khammam,,36309,2023-09-09,Frequent Shopper
Blinkit,42209203,Aligarh,,528483,2024-03-29,New User
Blinkit,30767655,Miryalaguda,,942916,2024-06-05,Frequent Shopper
Blinkit,81605722,New Delhi,,610584,2023-11-18,Frequent Shopper
Blinkit,16082651,Dehradun,,506119,2023-11-04,Frequent Shopper
Blinkit,52337289,Tirupati,,913898,2023-06-16,New User
Blinkit,24644542,Bhatpara,,77875,2024-03-17,New User
Blinkit,72564495,Meerut,,140024,2024-03-13,New User
Blinkit,95594611,Mangalore,,280153,2023-04-09,Frequent Shopper
Blinkit,23794330,Ongole,,324950,2024-05-28,Frequent Shopper
Blinkit,1771249,Faridabad,,348054,2023-04-14,New User
Blinkit,57360162,Jorhat,,69036,2023-10-30,Frequent Shopper
Blinkit,70230254,Morena,,377043,2023-12-24,New User
Blinkit,30285217,Buxar,,275327,2023-09-23,High Value
Blinkit,14428954,Jhansi,,607637,2024-10-22,High Value
Blinkit,9987182,Kolkata,,35650,2024-08-21,Frequent Shopper
Blinkit,92636025,Guntakal,,292276,2024-09-24,Inactive
Blinkit,19771128,Alwar,,962095,2023-11-26,Frequent Shopper
Blinkit,13122744,Sultan Pur Majra,,491018,2024-02-02,Frequent Shopper
Blinkit,90696847,Alappuzha,,695228,2023-09-19,Frequent Shopper
Blinkit,44050697,North Dumdum,,97187,2023-12-28,New User
Blinkit,44723662,Orai,,205626,2023-10-07,Frequent Shopper
Blinkit,69908484,Hindupur,,819988,2024-08-08,New User
Blinkit,82708090,Maheshtala,,210002,2024-01-01,High Value
Blinkit,83267752,Nashik,,51420,2023-09-25,New User
Blinkit,19259955,South Dumdum,,410844,2023-04-03,Inactive
Blinkit,11616535,Katihar,,285899,2024-08-18,High Value
Blinkit,50557979,Noida,,399392,2024-03-31,High Value
Blinkit,53538932,Katni,,932768,2023-05-11,High Value
Blinkit,63292875,Tiruchirappalli,,980046,2024-09-30,High Value
Blinkit,98858383,Mau,,875536,2023-12-31,Frequent Shopper
Blinkit,86715467,Alwar,,455609,2024-03-18,Inactive
Blinkit,13197985,Tiruchirappalli,,299635,2023-04-19,High Value
Blinkit,85561151,Muzaffarpur,,515548,2024-08-13,Frequent Shopper
Blinkit,94706375,Rewa,,691745,2023-04-05,Frequent Shopper
Blinkit,53974737,Guwahati,,637163,2023-10-30,New User
Blinkit,83039559,Pali,,925122,2023-07-01,High Value
Blinkit,98218863,Belgaum,,603140,2023-06-05,Frequent Shopper
Blinkit,54347213,Morbi,,12673,2024-04-07,High Value
Blinkit,30065862,Sagar,,911359,2024-09-02,Frequent Shopper
Blinkit,42615134,Bidar,,539257,2024-09-22,Inactive
Blinkit,94033330,Vadodara,,609564,2024-09-25,Frequent Shopper
Blinkit,64795608,Faridabad,,176996,2023-10-22,New User
Blinkit,1662375,Bellary,,783266,2023-11-18,New User
Blinkit,91130614,Farrukhabad,,364241,2023-06-22,Inactive
Blinkit,85020453,Ambattur,,938416,2023-05-18,High Value
Blinkit,80875034,Agra,,197561,2023-07-15,Inactive
Blinkit,72605638,Karawal Nagar,,823516,2024-09-02,Inactive
Blinkit,47939657,Gorakhpur,,6891,2024-07-01,Frequent Shopper
Blinkit,35156679,Panvel,,954583,2024-01-07,High Value
Blinkit,47125914,Aurangabad,,723520,2023-03-29,High Value
Blinkit,94713625,Jhansi,,284684,2023-08-15,High Value
Blinkit,43066953,Raiganj,,349157,2024-10-15,Frequent Shopper
Blinkit,32987624,Arrah,,399897,2023-04-05,High Value
Blinkit,11143197,Jhansi,,514698,2023-03-29,Frequent Shopper
Blinkit,77015367,Bellary,,58142,2024-07-17,Frequent Shopper
Blinkit,63571453,New Delhi,,844591,2023-05-14,High Value
Blinkit,95334407,Tinsukia,,347212,2023-03-29,Inactive
Blinkit,2400009,Karimnagar,,690370,2024-02-26,High Value
Blinkit,43519553,Rajpur Sonarpur,,998055,2024-02-07,High Value
Blinkit,91566278,Ratlam,,161156,2024-09-24,High Value
Blinkit,93522848,Bhatpara,,103710,2023-10-29,Inactive
Blinkit,48776805,Satara,,612480,2023-06-01,High Value
Blinkit,6061349,Ozhukarai,,987109,2024-03-17,Frequent Shopper
Blinkit,49617531,Morbi,,856856,2024-03-19,Inactive
Blinkit,25915909,Raipur,,638420,2024-01-18,New User
Blinkit,2058037,Ahmednagar,,493628,2023-11-17,Inactive
Blinkit,43307488,Jamalpur,,793361,2023-08-06,Frequent Shopper
Blinkit,58513300,Mirzapur,,245873,2023-09-25,High Value
Blinkit,41146001,Sonipat,,160105,2023-07-12,Frequent Shopper
Blinkit,89910157,Patna,,166001,2023-03-19,New User
Blinkit,33608451,Udupi,,317235,2023-05-19,Inactive
Blinkit,58214883,Panchkula,,871302,2024-05-05,Frequent Shopper
Blinkit,2875442,Ramgarh,,68994,2023-07-19,High Value
Blinkit,83660688,Hapur,,317201,2024-07-13,High Value
Blinkit,9650263,Chittoor,,40161,2023-04-24,New User
Blinkit,36517334,Karaikudi,,886615,2024-03-30,High Value
Blinkit,1989720,Bettiah,,232753,2023-11-10,Inactive
Blinkit,68486301,Kharagpur,,146326,2023-04-26,Inactive
Blinkit,2134827,Bettiah,,863663,2023-10-22,New User
Blinkit,67896836,Shahjahanpur,,976912,2024-09-16,New User
Blinkit,98152679,Chapra,,917590,2024-08-01,Frequent Shopper
Blinkit,6812439,Raiganj,,940482,2024-10-17,High Value
Blinkit,90038364,Aizawl,,733321,2024-03-18,Frequent Shopper
Blinkit,47215976,Korba,,91065,2024-09-25,High Value
Blinkit,74840437,Bhopal,,807661,2024-03-10,Inactive
Blinkit,10418604,Bharatpur,,850794,2024-04-11,New User
Blinkit,65514005,Jamshedpur,,615240,2023-07-21,Frequent Shopper
Blinkit,1479065,Gurgaon,,717396,2024-02-09,New User
Blinkit,87641623,Haldia,,795752,2023-09-25,Frequent Shopper
Blinkit,34381941,Bhubaneswar,,348234,2023-07-13,Inactive
Blinkit,81822494,Dehradun,,342395,2024-07-14,New User
Blinkit,97191387,Moradabad,,866334,2023-06-03,High Value
Blinkit,25795941,Bhind,,311683,2024-04-14,Frequent Shopper
Blinkit,97825663,Tadipatri,,719362,2023-06-19,Frequent Shopper
Blinkit,19966989,Khammam,,441105,2024-03-06,High Value
Blinkit,57967753,Sambalpur,,869884,2024-01-11,High Value
Blinkit,10694081,Tiruchirappalli,,568324,2023-10-02,Frequent Shopper
Blinkit,4356173,Avadi,,763603,2024-09-10,New User
Blinkit,87266309,Rourkela,,173328,2023-11-17,Frequent Shopper
Blinkit,65134271,Silchar,,108582,2023-12-18,High Value
Blinkit,11928321,Kochi,,554594,2024-06-30,Inactive
Blinkit,32527479,Munger,,597322,2023-11-04,Frequent Shopper
Blinkit,47275378,Ahmedabad,,572351,2023-03-16,High Value
Blinkit,9246851,Dharmavaram,,317869,2024-10-10,New User
Blinkit,12402437,Lucknow,,126465,2024-06-29,New User
Blinkit,95382317,Asansol,,466894,2024-05-20,New User
Blinkit,19523014,Proddatur,,419857,2024-02-24,New User
Blinkit,2188994,Ratlam,,635527,2023-10-26,Inactive
Blinkit,31328762,Jamshedpur,,198685,2024-03-08,High Value
Blinkit,39354312,Guwahati,,154452,2023-09-22,High Value
Blinkit,17939362,Darbhanga,,745281,2024-02-11,Inactive
Blinkit,12755730,Thanjavur,,473540,2023-08-20,Frequent Shopper
Blinkit,64562786,Hazaribagh,,785077,2024-03-13,Inactive
Blinkit,18771682,Karawal Nagar,,865499,2023-07-11,High Value
Blinkit,18170800,Bidhannagar,,501272,2024-07-02,Frequent Shopper
Blinkit,31914222,Chandrapur,,757778,2024-09-29,Inactive
Blinkit,29095552,Morena,,893254,2023-04-19,Inactive
Blinkit,13415362,Morena,,460303,2023-06-25,Inactive
Blinkit,13284996,Akola,,363237,2024-04-11,Frequent Shopper
Blinkit,3410758,,,293062,2023-07-16,Frequent Shopper
Blinkit,14330483,,,943453,2023-08-04,High Value
Blinkit,95768401,Amravati,,760525,2024-11-03,Inactive
Blinkit,57662767,Ulhasnagar,,652094,2023-10-21,High Value
Blinkit,51387106,Gaya,,902417,2023-10-15,New User
Blinkit,89995124,Narasaraopet,,833041,2023-10-29,High Value
Blinkit,73660582,Mathura,,457942,2024-10-20,High Value
Blinkit,70459847,Bhilwara,,973977,2024-08-29,High Value
Blinkit,3999964,Jalandhar,,33590,2023-08-08,High Value
Blinkit,39674723,Solapur,,813010,2024-08-05,New User
Blinkit,23448955,Narasaraopet,,185824,2024-10-12,High Value
Blinkit,76971644,Guwahati,,796020,2024-09-20,Inactive
Blinkit,81382213,Tirunelveli,,952694,2024-05-18,Inactive
Blinkit,21456226,Bathinda,,626620,2023-07-21,New User
Blinkit,46378942,Kolhapur,,319915,2023-11-20,High Value
Blinkit,12088552,Siwan,,82581,2023-04-17,High Value
Blinkit,18642306,Meerut,,877253,2023-12-21,Inactive
Blinkit,11387110,Mehsana,,14359,2023-08-17,High Value
Blinkit,51341672,Hajipur,,789995,2024-04-03,Frequent Shopper
Blinkit,79630614,Vadodara,,880263,2024-07-13,Frequent Shopper
Blinkit,76602787,Deoghar,,856383,2024-04-07,New User
Blinkit,50630016,Lucknow,,926172,2023-08-22,Inactive
Blinkit,85354059,Ambattur,,887933,2023-08-20,High Value
Blinkit,30188374,Bhavnagar,,400684,2024-03-28,New User
Blinkit,13760839,Surat,,412928,2023-08-23,High Value
Blinkit,12455156,Tenali,,317047,2023-04-03,Inactive
Blinkit,13604883,Tadipatri,,638908,2024-09-23,High Value
Blinkit,69240186,Suryapet,,850470,2024-04-16,Frequent Shopper
Blinkit,57765367,Jehanabad,,221493,2024-01-26,High Value
Blinkit,97928541,Amaravati,,917035,2023-06-27,New User
Blinkit,31718565,Kozhikode,,16828,2024-05-29,Frequent Shopper
Blinkit,76438648,Ujjain,,418024,2023-04-10,New User
Blinkit,36146306,Panchkula,,767176,2023-11-10,Frequent Shopper
Blinkit,87160527,Unnao,,720320,2024-10-09,New User
Blinkit,1108176,Suryapet,,902052,2023-07-27,High Value
Blinkit,83610315,Kirari Suleman Nagar,,632904,2023-07-31,Inactive
Blinkit,24043135,Secunderabad,,339705,2024-10-01,Inactive
Blinkit,84448310,Chittoor,,109591,2024-09-28,Frequent Shopper
Blinkit,59769142,Katni,,208439,2024-03-01,New User
Blinkit,90753712,Bhusawal,,22174,2024-06-24,Frequent Shopper
Blinkit,38748727,Kota,,573755,2024-08-04,New User
Blinkit,45033270,Bulandshahr,,372814,2024-04-28,New User
Blinkit,6459100,Karaikudi,,85316,2024-10-04,High Value
Blinkit,60904312,Kakinada,,503282,2024-06-04,Frequent Shopper
Blinkit,98225598,Malda,,731095,2023-05-12,High Value
Blinkit,31813,Maheshtala,,666762,2024-04-10,Frequent Shopper
Blinkit,79135318,Mango,,317779,2023-06-14,Inactive
Blinkit,99627097,Danapur,,437954,2023-03-19,New User
Blinkit,90919603,Kulti,,82827,2023-11-14,Frequent Shopper
Blinkit,46741896,Nanded,,656521,2023-10-21,High Value
Blinkit,58942207,Bijapur,,861467,2024-07-05,Frequent Shopper
Blinkit,86839058,Medininagar,,72586,2024-06-19,Frequent Shopper
Blinkit,82179338,Tezpur,,370025,2023-03-17,New User
Blinkit,1342184,Karawal Nagar,,774395,2024-10-25,Inactive
Blinkit,76604145,Chittoor,,767461,2023-03-22,Frequent Shopper
Blinkit,37702698,Shivpuri,,845884,2023-11-13,New User
Blinkit,3786105,Yamunanagar,,288478,2024-06-02,New User
Blinkit,64535602,Sagar,,236937,2023-08-09,Inactive
Blinkit,29525287,Darbhanga,,891343,2023-11-16,High Value
Blinkit,1683786,Bhagalpur,,775942,2023-09-12,Frequent Shopper
Blinkit,73586244,Bikaner,,392999,2024-02-28,New User
Blinkit,26805477,Firozabad,,593073,2024-05-28,New User
Blinkit,73679086,Ludhiana,,181712,2023-07-12,New User
Blinkit,59677346,Tumkur,,483994,2024-11-02,Inactive
Blinkit,81528623,Proddatur,,156998,2024-06-08,High Value
Blinkit,38420886,Singrauli,,695663,2023-04-08,New User
Blinkit,12302179,Firozabad,,702467,2024-02-01,High Value
Blinkit,88164280,Bhatpara,,413547,2024-09-09,Frequent Shopper
Blinkit,74735607,Satna,,474552,2023-12-30,Inactive
Blinkit,42514124,Anand,,107629,2023-05-10,Inactive
Blinkit,13071673,Mathura,,491822,2024-04-27,Frequent Shopper
Blinkit,68196920,Chittoor,,437649,2023-10-29,Frequent Shopper
Blinkit,26844216,Nagpur,,245058,2024-06-07,High Value
Blinkit,38780509,Jaunpur,,715292,2024-05-11,Frequent Shopper
Blinkit,3292927,Bhatpara,,320465,2024-01-12,New User
Blinkit,28991365,Meerut,,449419,2024-03-20,New User
Blinkit,39999278,Rajpur Sonarpur,,594349,2024-08-02,New User
Blinkit,86050297,Siliguri,,756155,2023-04-15,Inactive
Blinkit,86045277,Unnao,,229457,2024-08-15,New User
Blinkit,88167544,Amroha,,766641,2023-04-15,New User
Blinkit,75984768,Gurgaon,,737567,2024-08-05,Frequent Shopper
Blinkit,15144290,Ludhiana,,789273,2024-10-17,New User
Blinkit,52279849,Erode,,169958,2024-07-10,Frequent Shopper
Blinkit,81160474,Sri Ganganagar,,841396,2023-08-02,High Value
Blinkit,84361534,Hyderabad,,332324,2024-07-24,Frequent Shopper
Blinkit,53025962,Salem,,95444,2024-06-13,High Value
Blinkit,83404008,Aizawl,,573140,2024-09-17,New User
Blinkit,81959925,Solapur,,158515,2023-10-11,Inactive
Blinkit,76850859,Bhubaneswar,,103202,2023-12-29,Inactive
Blinkit,11705793,Ramagundam,,645810,2024-04-12,New User
Blinkit,62068277,New Delhi,,397881,2024-03-03,Frequent Shopper
Blinkit,9048817,Surat,,205466,2023-05-08,Inactive
Blinkit,31619915,Madurai,,297641,2024-06-09,New User
Blinkit,42872865,Tinsukia,,876401,2023-10-09,Inactive
Blinkit,81906973,Machilipatnam,,114641,2023-08-16,New User
Blinkit,82286908,Nadiad,,414399,2024-06-24,New User
Blinkit,1174162,Silchar,,413955,2023-07-02,High Value
Blinkit,62323608,Deoghar,,537361,2023-08-09,New User
Blinkit,72857290,Barasat,,9157,2023-09-20,Inactive
Blinkit,21784094,Raipur,,284389,2024-05-18,Frequent Shopper
Blinkit,82529927,,,934156,2024-04-03,Inactive
Blinkit,14994388,Bharatpur,,941934,2024-04-29,High Value
Blinkit,54216497,Shimoga,,44806,2024-07-07,New User
Blinkit,80796977,Kamarhati,,659205,2024-06-28,High Value
Blinkit,31681710,Faridabad,,728463,2024-01-06,Frequent Shopper
Blinkit,47955004,Bhubaneswar,,204587,2023-08-21,Inactive
Blinkit,23126657,Silchar,,52603,2023-04-23,High Value
Blinkit,91973128,Gulbarga,,645358,2024-07-01,High Value
Blinkit,22915611,Noida,,515734,2023-08-06,Frequent Shopper
Blinkit,76864442,Eluru,,395170,2023-07-31,Frequent Shopper
Blinkit,96628029,Ghaziabad,,454533,2024-03-22,High Value
Blinkit,59216664,Secunderabad,,284974,2023-03-22,Frequent Shopper
Blinkit,70615775,Vijayawada,,912652,2024-01-07,Inactive
Blinkit,34761418,Narasaraopet,,401933,2024-08-19,New User
Blinkit,56248757,Belgaum,,14789,2024-08-05,High Value
Blinkit,31622158,Mango,,478462,2023-05-06,New User
Blinkit,4200802,Fatehpur,,860603,2023-11-15,Inactive
Blinkit,58631874,Bhatpara,,281610,2024-10-01,New User
Blinkit,22036818,Jabalpur,,19178,2023-11-14,New User
Blinkit,7333934,Faridabad,,383021,2023-12-23,New User
Blinkit,5712468,Patna,,858342,2024-03-25,Inactive
Blinkit,17929886,Visakhapatnam,,356407,2023-03-28,New User
Blinkit,408590,Kozhikode,,356268,2024-03-11,Frequent Shopper
Blinkit,42797397,Guna,,518798,2023-05-08,High Value
Blinkit,58929595,Chandigarh,,349867,2024-08-08,Frequent Shopper
Blinkit,41971906,Hazaribagh,,595797,2024-02-13,High Value
Blinkit,80269328,Faridabad,,153808,2023-05-03,High Value
Blinkit,76533277,Ahmedabad,,912071,2023-10-11,New User
Blinkit,50760752,Proddatur,,100658,2023-03-17,New User
Blinkit,83588803,Dewas,,666065,2024-07-11,New User
Blinkit,30755306,Ambattur,,523338,2024-06-14,Inactive
Blinkit,26592009,Nagpur,,16283,2023-11-02,High Value
Blinkit,32830199,Thoothukudi,,531804,2024-08-27,High Value
Blinkit,99824171,Chandrapur,,298856,2024-04-15,Inactive
Blinkit,61618079,Tezpur,,941949,2023-07-14,Inactive
Blinkit,71694275,Amritsar,,914570,2023-06-02,Frequent Shopper
Blinkit,81200164,Kottayam,,891346,2024-08-30,Frequent Shopper
Blinkit,66233704,Baranagar,,836682,2024-05-18,Inactive
Blinkit,66866026,Jamnagar,,410022,2023-07-05,Frequent Shopper
Blinkit,86483673,Tinsukia,,979887,2023-08-18,Frequent Shopper
Blinkit,22483684,Nashik,,70737,2024-03-05,Frequent Shopper
Blinkit,65368179,Tezpur,,212082,2023-10-23,High Value
Blinkit,94430842,Sri Ganganagar,,634446,2024-03-19,New User
Blinkit,18940384,Cuttack,,744492,2023-10-08,New User
Blinkit,25585013,Mirzapur,,699030,2024-05-05,Inactive
Blinkit,9314637,Nandyal,,207302,2024-07-28,Inactive
Blinkit,92409489,Kolkata,,850210,2024-04-09,Frequent Shopper
Blinkit,21425168,Giridih,,189621,2023-08-11,New User
Blinkit,11228463,Jaipur,,834868,2023-07-30,Inactive
Blinkit,57642258,Mumbai,,558798,2024-09-27,High Value
Blinkit,26250082,Burhanpur,,557458,2024-10-24,New User
Blinkit,34580200,Madurai,,46262,2024-06-04,High Value
Blinkit,89531595,Bardhaman,,894540,2023-08-13,Frequent Shopper
Blinkit,72760434,Barasat,,330665,2024-10-07,High Value
Blinkit,86499778,Adoni,,967382,2023-09-21,Frequent Shopper
Blinkit,41395224,Korba,,171941,2024-10-26,Frequent Shopper
Blinkit,21270783,Morena,,551325,2023-05-01,New User
Blinkit,68939350,Tadipatri,,156078,2023-04-28,High Value
Blinkit,14839726,Kochi,,615732,2024-01-24,Frequent Shopper
Blinkit,38808614,Alappuzha,,825269,2023-06-15,High Value
Blinkit,44828791,Purnia,,694027,2023-06-02,New User
Blinkit,1603358,Sultan Pur Majra,,600850,2024-06-09,Inactive
Blinkit,31826,Hajipur,,201602,2023-11-29,New User
Blinkit,191616,Surendranagar Dudhrej,,587079,2023-04-27,Frequent Shopper
Blinkit,45546750,Tenali,,787740,2024-10-28,High Value
Blinkit,33675108,Kurnool,,128202,2023-12-03,Inactive
Blinkit,98896871,Rampur,,479606,2023-06-06,Frequent Shopper
Blinkit,644189,Raiganj,,899027,2023-12-15,High Value
Blinkit,21461764,Jamalpur,,431789,2023-04-18,High Value
Blinkit,70170606,Madurai,,264083,2024-07-11,High Value
Blinkit,65782437,Adoni,,643529,2023-04-12,New User
Blinkit,37245065,Raichur,,796944,2024-07-21,Inactive
Blinkit,42012717,Ghaziabad,,831378,2023-08-18,Frequent Shopper
Blinkit,60399360,Loni,,624598,2024-04-27,High Value
Blinkit,5140660,Gandhidham,,164050,2023-08-18,Inactive
Blinkit,40858753,Ajmer,,674980,2024-05-06,Frequent Shopper
Blinkit,69219122,Bellary,,579100,2024-10-09,High Value
Blinkit,8967266,Munger,,58300,2024-09-01,Frequent Shopper
Blinkit,27304727,Gopalpur,,372198,2024-03-26,Frequent Shopper
Blinkit,62600289,,,72489,2024-02-20,Inactive
Blinkit,50286371,Ozhukarai,,798154,2024-01-10,New User
Blinkit,43799224,Delhi,,8953,2024-06-23,Frequent Shopper
Blinkit,29431960,Dhule,,741828,2024-02-09,High Value
Blinkit,7076456,Bhiwandi,,726872,2024-02-06,Frequent Shopper
Blinkit,43860025,Serampore,,394614,2023-11-20,Frequent Shopper
Blinkit,74833221,Kishanganj,,247247,2024-04-28,Frequent Shopper
Blinkit,13465850,Aligarh,,441097,2023-09-26,High Value
Blinkit,46541905,Unnao,,903499,2024-02-06,New User
Blinkit,21809858,,,146074,2023-04-06,Inactive
Blinkit,75928073,Motihari,,442492,2023-08-01,Inactive
Blinkit,67538982,Amravati,,230324,2023-08-21,High Value
Blinkit,57505804,Shimla,,20322,2024-08-25,New User
Blinkit,88775948,Karawal Nagar,,558701,2024-06-27,New User
Blinkit,89704218,Medininagar,,706845,2023-10-07,High Value
Blinkit,9796585,Sambhal,,253065,2023-11-30,Inactive
Blinkit,1497747,Amravati,,323849,2024-04-11,Inactive
Blinkit,29038113,Phusro,,119441,2024-06-10,New User
Blinkit,61182897,Kirari Suleman Nagar,,685609,2023-03-28,Frequent Shopper
Blinkit,15391556,Panchkula,,687731,2023-10-12,Inactive
Blinkit,1529180,Jalandhar,,516534,2024-06-07,Inactive
Blinkit,32797235,Vadodara,,417102,2023-11-29,Frequent Shopper
Blinkit,78158536,Ichalkaranji,,390560,2024-04-07,High Value
Blinkit,88779806,Tenali,,651071,2023-07-29,Frequent Shopper
Blinkit,93018527,Varanasi,,722749,2024-05-16,New User
Blinkit,52393801,Giridih,,96858,2023-03-20,New User
Blinkit,70529459,Nadiad,,829855,2023-05-04,Frequent Shopper
Blinkit,48481702,Jehanabad,,351248,2024-06-15,Frequent Shopper
Blinkit,15417130,Srikakulam,,866515,2024-03-03,New User
