platform,delivery_id,delivery_partner_id,order_id,delivery_time_minutes,distance_km,delivery_status,order_status,actual_delivery_datetime,promised_delivery_datetime,delay_reason
Blinkit,,86520,423648434,20,0.82,On Time,,2024-10-30 15:45:29,2024-10-30 15:43:29,Traffic
Blinkit,,80726,7201868330,16,1.86,On Time,,2024-02-20 21:10:46,2024-02-20 21:11:46,
Blinkit,,84964,9710106935,31,1.71,Slightly Delayed,,2023-04-17 16:08:11,2023-04-17 15:57:11,Traffic
Blinkit,,28012,4432235479,17,4.67,On Time,,2024-09-27 17:18:56,2024-09-27 17:17:56,Traffic
Blinkit,,24830,6951956244,20,2.61,On Time,,2023-10-30 01:27:20,2023-10-30 01:27:20,
Blinkit,,58783,378485826,20,1.95,On Time,,2024-03-27 12:15:27,2024-03-27 12:15:27,
Blinkit,,42083,8982211913,13,2.32,On Time,,2024-09-19 18:15:28,2024-09-19 18:14:28,Traffic
Blinkit,,16376,6487868576,31,4.82,Slightly Delayed,,2023-10-25 03:35:03,2023-10-25 03:23:03,Traffic
Blinkit,,9894,2973502797,18,2.06,On Time,,2024-06-02 03:41:24,2024-06-02 03:39:24,Traffic
Blinkit,,9294,4105022903,13,3.99,On Time,,2023-08-20 19:20:25,2023-08-20 19:19:25,Traffic
Blinkit,,65268,3668828731,10,0.97,On Time,,2024-08-10 04:03:39,2024-08-10 04:07:39,
Blinkit,,12535,8644734267,5,4.4,On Time,,2023-10-12 07:20:53,2023-10-12 07:25:53,
Blinkit,,59600,3757871565,14,1.19,On Time,,2023-08-10 07:32:26,2023-08-10 07:37:26,
Blinkit,,62246,5770510806,30,1.72,Slightly Delayed,,2024-01-23 09:16:56,2024-01-23 09:05:56,Traffic
Blinkit,,68618,4514836077,32,1.31,Slightly Delayed,,2023-06-10 10:41:18,2023-06-10 10:27:18,Traffic
Blinkit,,45911,5927852227,11,0.57,On Time,,2024-04-12 06:18:28,2024-04-12 06:20:28,
Blinkit,,14338,350719542,15,3.02,On Time,,2024-10-06 07:14:00,2024-10-06 07:17:00,
Blinkit,,72354,868288823,26,1.4,Slightly Delayed,,2024-03-06 19:27:25,2024-03-06 19:17:25,Traffic
Blinkit,,81311,7199670826,38,3.65,Late,,2024-01-17 11:08:50,2024-01-17 10:41:50,Traffic
Blinkit,,22775,3091948113,33,3.86,Slightly Delayed,,2024-02-13 10:22:09,2024-02-13 10:08:09,Traffic
Blinkit,,17016,5793742966,24,0.78,On Time,,2024-01-04 18:34:20,2024-01-04 18:29:20,Traffic
Blinkit,,50972,7347109009,28,3.04,Slightly Delayed,,2023-09-24 19:51:21,2023-09-24 19:42:21,Traffic
Blinkit,,96685,7078912146,6,4.11,On Time,,2023-09-18 11:44:36,2023-09-18 11:49:36,
Blinkit,,46682,2480856222,13,0.56,On Time,,2023-11-08 16:41:56,2023-11-08 16:38:56,Traffic
Blinkit,,20137,281421547,9,1.58,On Time,,2023-05-20 20:20:04,2023-05-20 20:22:04,
Blinkit,,85138,5226963306,21,4.02,On Time,,2024-06-23 07:03:44,2024-06-23 07:02:44,Traffic
Blinkit,,69898,7316642056,18,2.16,Slightly Delayed,,2024-02-10 00:31:32,2024-02-10 00:23:32,Traffic
Blinkit,,47066,8997415290,37,2.44,Late,,2024-08-14 17:40:05,2024-08-14 17:19:05,Traffic
Blinkit,,59670,6737025662,15,3.17,On Time,,2023-03-28 07:01:34,2023-03-28 07:00:34,Traffic
Blinkit,,51846,8395290763,37,0.99,Late,,2024-05-31 19:39:48,2024-05-31 19:15:48,Traffic
Blinkit,,35731,7261119579,14,0.96,On Time,,2024-07-06 06:37:10,2024-07-06 06:38:10,
Blinkit,,48074,9938037878,27,4.26,Slightly Delayed,,2024-10-29 11:56:36,2024-10-29 11:44:36,Traffic
Blinkit,,19693,7154987905,39,2.82,Late,,2024-10-06 03:13:05,2024-10-06 02:52:05,Traffic
Blinkit,,94641,3605534244,15,1.16,On Time,,2024-01-17 12:30:12,2024-01-17 12:28:12,Traffic
Blinkit,,79158,5626601040,26,4.46,Slightly Delayed,,2024-02-26 23:57:08,2024-02-26 23:48:08,Traffic
Blinkit,,98272,2577064886,15,3.15,On Time,,2024-06-07 04:53:39,2024-06-07 04:51:39,Traffic
Blinkit,,26727,2561362173,17,1.8,On Time,,2023-05-30 07:59:00,2023-05-30 07:58:00,Traffic
Blinkit,,7048,2793120553,20,4.94,On Time,,2023-06-24 11:11:53,2023-06-24 11:10:53,Traffic
Blinkit,,60652,4476563699,44,4.52,Late,,2023-09-11 03:13:45,2023-09-11 02:47:45,Traffic
Blinkit,,42125,1580021952,10,2.93,On Time,,2024-10-24 14:32:39,2024-10-24 14:36:39,
Blinkit,,73299,7263454149,13,0.97,On Time,,2023-10-14 01:50:23,2023-10-14 01:51:23,
Blinkit,,24078,4371924002,26,1.67,Slightly Delayed,,2024-10-21 13:46:53,2024-10-21 13:32:53,Traffic
Blinkit,,59573,2955277471,34,4.24,Late,,2023-12-06 13:35:29,2023-12-06 13:15:29,Traffic
Blinkit,,66940,9445490338,24,4.49,Slightly Delayed,,2023-05-23 23:18:26,2023-05-23 23:07:26,Traffic
Blinkit,,19287,2668915104,15,1.88,On Time,,2023-12-01 20:49:27,2023-12-01 20:44:27,Traffic
Blinkit,,28894,1045621584,33,0.92,Late,,2023-12-19 01:20:40,2023-12-19 00:57:40,Traffic
Blinkit,,39869,4550545705,20,1.82,On Time,,2024-06-21 05:04:10,2024-06-21 04:59:10,Traffic
Blinkit,,42345,3373390154,13,4.51,On Time,,2024-07-24 09:20:08,2024-07-24 09:18:08,Traffic
Blinkit,,19720,5142985961,21,2.28,On Time,,2024-02-07 03:10:54,2024-02-07 03:08:54,Traffic
Blinkit,,7867,649220272,12,1.58,On Time,,2023-09-23 15:24:19,2023-09-23 15:25:19,
Blinkit,,75426,5023958886,31,0.74,Slightly Delayed,,2024-09-24 06:09:46,2024-09-24 05:58:46,Traffic
Blinkit,,73532,9993542681,29,4.21,Slightly Delayed,,2023-05-23 04:41:41,2023-05-23 04:26:41,Traffic
Blinkit,,45530,4380367305,16,3.66,On Time,,2024-04-08 13:55:20,2024-04-08 13:52:20,Traffic
Blinkit,,17386,3626113485,7,3.77,On Time,,2024-03-26 01:47:13,2024-03-26 01:51:13,
Blinkit,,36414,4399099668,30,1.42,Slightly Delayed,,2023-06-18 17:42:45,2023-06-18 17:29:45,Traffic
Blinkit,,97705,3760880745,26,2.14,Slightly Delayed,,2024-10-13 22:23:38,2024-10-13 22:15:38,Traffic
Blinkit,,16338,1803155516,13,2.72,On Time,,2023-06-21 01:49:59,2023-06-21 01:51:59,
Blinkit,,94774,4413782983,15,1.37,On Time,,2023-06-01 18:34:57,2023-06-01 18:31:57,Traffic
Blinkit,,10642,6766424456,18,3.12,On Time,,2024-04-10 06:11:16,2024-04-10 06:06:16,Traffic
Blinkit,,84395,8701531535,21,3.77,Slightly Delayed,,2024-09-03 00:20:51,2024-09-03 00:10:51,Traffic
Blinkit,,66728,3961971562,12,3.58,On Time,,2024-04-19 19:51:06,2024-04-19 19:55:06,
Blinkit,,37353,1337510774,15,0.76,On Time,,2024-07-19 12:56:59,2024-07-19 12:57:59,
Blinkit,,40674,8859147707,33,1.12,Slightly Delayed,,2024-03-29 22:17:03,2024-03-29 22:03:03,Traffic
Blinkit,,78930,5850669672,18,3.37,On Time,,2023-06-10 09:03:50,2023-06-10 09:01:50,Traffic
Blinkit,,37000,1183906926,23,1.57,Slightly Delayed,,2023-12-29 20:46:40,2023-12-29 20:35:40,Traffic
Blinkit,,71254,6277509652,36,2.61,Late,,2024-10-31 09:00:42,2024-10-31 08:37:42,Traffic
Blinkit,,69743,72748189,33,1.64,Late,,2023-06-18 07:06:23,2023-06-18 06:47:23,Traffic
Blinkit,,64606,3164922639,13,0.86,On Time,,2024-05-05 23:13:26,2024-05-05 23:18:26,
Blinkit,,59784,1768504415,6,3.46,On Time,,2023-09-15 19:55:03,2023-09-15 19:59:03,
Blinkit,,69738,8173155169,26,2.26,Slightly Delayed,,2024-01-06 15:16:22,2024-01-06 15:05:22,Traffic
Blinkit,,90461,6164820061,12,0.58,On Time,,2023-05-26 23:15:19,2023-05-26 23:18:19,
Blinkit,,97341,768283559,12,0.81,On Time,,2024-02-09 01:57:31,2024-02-09 01:59:31,
Blinkit,,98123,5091744424,28,2.34,Late,,2023-11-15 22:22:35,2023-11-15 22:06:35,Traffic
Blinkit,,4554,932482893,14,2.93,On Time,,2024-07-24 23:08:26,2024-07-24 23:12:26,
Blinkit,,95857,4588148640,17,4.87,On Time,,2023-03-19 19:24:58,2023-03-19 19:27:58,
Blinkit,,20374,8120457107,19,4.84,On Time,,2024-01-27 19:05:35,2024-01-27 19:02:35,Traffic
Blinkit,,1329,6107471725,14,3.63,On Time,,2023-08-26 07:53:48,2023-08-26 07:49:48,Traffic
Blinkit,,97157,7001417958,17,3.14,On Time,,2024-03-28 04:05:07,2024-03-28 04:03:07,Traffic
Blinkit,,86341,7983443604,14,4.46,On Time,,2024-01-18 15:31:19,2024-01-18 15:29:19,Traffic
Blinkit,,51671,3057907418,17,0.84,On Time,,2024-04-04 22:58:31,2024-04-04 22:59:31,
Blinkit,,12618,3312147996,28,2.1,Slightly Delayed,,2024-06-06 07:06:07,2024-06-06 06:52:07,Traffic
Blinkit,,51677,6822269883,18,1.99,On Time,,2024-01-15 07:43:07,2024-01-15 07:44:07,
Blinkit,,91697,5004539711,17,3.8,Slightly Delayed,,2023-07-28 00:16:16,2023-07-28 00:10:16,Traffic
Blinkit,,62295,2426015858,23,0.75,Slightly Delayed,,2024-06-03 00:46:01,2024-06-03 00:36:01,Traffic
Blinkit,,23596,4415332793,24,0.56,On Time,,2024-04-25 00:21:49,2024-04-25 00:16:49,Traffic
Blinkit,,67012,1256813796,19,1.78,On Time,,2024-05-09 02:02:54,2024-05-09 02:01:54,Traffic
Blinkit,,41759,633633688,25,0.56,Slightly Delayed,,2023-09-04 11:47:09,2023-09-04 11:38:09,Traffic
Blinkit,,15205,8311814996,23,1.32,Slightly Delayed,,2023-09-09 13:34:42,2023-09-09 13:21:42,Traffic
Blinkit,,50605,1441735184,22,2.86,On Time,,2024-10-31 15:25:54,2024-10-31 15:20:54,Traffic
Blinkit,,32237,1525742840,11,3.19,On Time,,2024-06-24 12:24:58,2024-06-24 12:29:58,
Blinkit,,61905,1947080315,29,4.8,Slightly Delayed,,2023-10-09 16:50:21,2023-10-09 16:35:21,Traffic
Blinkit,,45875,5682081545,20,3.82,On Time,,2024-07-11 16:26:45,2024-07-11 16:23:45,Traffic
Blinkit,,91888,8100817128,27,4.58,Slightly Delayed,,2023-04-01 22:31:42,2023-04-01 22:19:42,Traffic
Blinkit,,59903,6051792089,16,4.95,On Time,,2024-07-23 22:09:14,2024-07-23 22:07:14,Traffic
Blinkit,,58366,1158173915,37,2.95,Late,,2023-08-13 02:08:00,2023-08-13 01:42:00,Traffic
Blinkit,,15434,266072469,26,1.84,Slightly Delayed,,2023-08-02 11:36:40,2023-08-02 11:23:40,Traffic
Blinkit,,39897,2529883737,7,2.12,On Time,,2023-08-10 20:47:24,2023-08-10 20:50:24,
Blinkit,,84901,9090089969,24,1.53,Slightly Delayed,,2023-08-02 21:33:48,2023-08-02 21:25:48,Traffic
Blinkit,,19086,7102272749,13,1.68,On Time,,2024-04-09 16:36:16,2024-04-09 16:33:16,Traffic
Blinkit,,74253,4948925080,12,3.58,On Time,,2023-04-27 12:50:19,2023-04-27 12:54:19,
Blinkit,,11867,9463013186,8,4.55,On Time,,2023-06-29 17:36:38,2023-06-29 17:38:38,
Blinkit,,54572,5581013292,26,0.55,Slightly Delayed,,2024-09-17 19:29:27,2024-09-17 19:14:27,Traffic
Blinkit,,83314,7009619835,14,1.39,On Time,,2024-10-28 06:35:11,2024-10-28 06:36:11,
Blinkit,,76531,9177283950,26,3.56,Slightly Delayed,,2023-08-25 00:24:44,2023-08-25 00:14:44,Traffic
Blinkit,,2758,9359187866,26,4.37,Slightly Delayed,,2023-12-18 09:56:08,2023-12-18 09:43:08,Traffic
Blinkit,,95253,1524480475,30,3.15,Late,,2024-06-23 21:31:02,2024-06-23 21:13:02,Traffic
Blinkit,,51048,3829990099,15,0.58,On Time,,2024-02-05 18:45:30,2024-02-05 18:49:30,
Blinkit,,24272,1058609445,13,4.14,On Time,,2024-07-09 19:10:06,2024-07-09 19:14:06,
Blinkit,,16048,1022764286,14,0.55,On Time,,2024-04-21 14:42:03,2024-04-21 14:46:03,
Blinkit,,36708,1913299658,21,2.28,On Time,,2023-12-25 13:20:45,2023-12-25 13:19:45,Traffic
Blinkit,,17051,5305443623,8,1.82,On Time,,2024-01-13 12:14:38,2024-01-13 12:18:38,
Blinkit,,30054,4074369199,17,2.09,On Time,,2024-06-19 03:39:49,2024-06-19 03:37:49,Traffic
Blinkit,,89111,9966404015,15,1.18,On Time,,2023-08-10 12:07:27,2023-08-10 12:09:27,
Blinkit,,10976,3192917514,21,2.35,On Time,,2024-05-10 09:22:56,2024-05-10 09:18:56,Traffic
Blinkit,,45443,1256718210,25,3.15,Slightly Delayed,,2023-05-24 22:56:15,2023-05-24 22:46:15,Traffic
Blinkit,,82492,6067839426,19,2.57,On Time,,2023-08-24 08:22:08,2023-08-24 08:23:08,
Blinkit,,71496,2254923956,40,0.52,Late,,2024-08-19 19:35:40,2024-08-19 19:12:40,Traffic
Blinkit,,22866,7367673526,13,1.77,On Time,,2024-05-01 09:20:52,2024-05-01 09:18:52,Traffic
Blinkit,,23501,9467422683,15,2.96,On Time,,2023-09-21 00:10:07,2023-09-21 00:11:07,
Blinkit,,46537,819853692,12,2.08,On Time,,2024-07-04 17:35:55,2024-07-04 17:40:55,
Blinkit,,15125,3070834475,22,0.72,On Time,,2024-10-03 14:44:48,2024-10-03 14:39:48,Traffic
Blinkit,,26110,3620552357,10,3.16,On Time,,2024-06-19 03:05:22,2024-06-19 03:05:22,
Blinkit,,91330,5938542755,13,3.7,On Time,,2023-07-31 17:14:37,2023-07-31 17:18:37,
Blinkit,,62494,9315535975,41,1.92,Late,,2023-11-16 10:57:51,2023-11-16 10:30:51,Traffic
Blinkit,,10442,3547873471,18,2.93,On Time,,2024-10-08 04:35:08,2024-10-08 04:30:08,Traffic
Blinkit,,90775,6546999829,18,4.74,On Time,,2023-10-06 18:18:56,2023-10-06 18:15:56,Traffic
Blinkit,,92126,9039495201,13,1.48,On Time,,2024-03-27 20:09:20,2024-03-27 20:14:20,
Blinkit,,8566,99708985,26,3.32,Slightly Delayed,,2023-11-19 04:55:38,2023-11-19 04:46:38,Traffic
Blinkit,,59483,6312811061,32,1.32,Slightly Delayed,,2024-08-31 14:17:05,2024-08-31 14:03:05,Traffic
Blinkit,,75178,3915885220,22,1.53,On Time,,2024-06-21 10:57:49,2024-06-21 10:53:49,Traffic
Blinkit,,61095,6654736751,9,2.57,On Time,,2023-04-25 00:12:41,2023-04-25 00:16:41,
Blinkit,,25472,841915361,9,4.98,On Time,,2024-10-31 19:13:59,2024-10-31 19:17:59,
Blinkit,,76752,2543233800,32,4.12,Slightly Delayed,,2023-09-23 17:43:27,2023-09-23 17:31:27,Traffic
Blinkit,,70987,5271947935,11,2.41,On Time,,2024-08-26 23:18:11,2024-08-26 23:22:11,
Blinkit,,28470,6339554317,15,4.17,On Time,,2023-06-14 01:05:23,2023-06-14 01:09:23,
Blinkit,,92449,1840475676,18,4.68,On Time,,2024-05-27 03:55:21,2024-05-27 03:55:21,
Blinkit,,20307,6812031667,18,3.86,On Time,,2023-12-12 14:47:49,2023-12-12 14:44:49,Traffic
Blinkit,,43787,3031698482,17,0.57,On Time,,2024-10-11 07:38:20,2024-10-11 07:34:20,Traffic
Blinkit,,96782,7902025520,26,3.29,Slightly Delayed,,2024-01-02 21:46:22,2024-01-02 21:40:22,Traffic
Blinkit,,93399,1969446314,22,4.35,On Time,,2023-09-05 20:09:27,2023-09-05 20:05:27,Traffic
Blinkit,,92577,9949497098,21,0.98,Slightly Delayed,,2024-10-28 22:40:08,2024-10-28 22:31:08,Traffic
Blinkit,,11129,4572338018,24,1.84,Slightly Delayed,,2023-05-04 11:07:53,2023-05-04 11:00:53,Traffic
Blinkit,,60394,2964153358,11,1.46,On Time,,2023-06-12 00:37:35,2023-06-12 00:42:35,
Blinkit,,99317,7642038633,48,4.66,Late,,2024-03-10 12:20:24,2024-03-10 11:50:24,Traffic
Blinkit,,53453,8208980848,13,3.18,On Time,,2024-02-21 23:53:40,2024-02-21 23:57:40,
Blinkit,,53744,3343789681,36,3.43,Late,,2023-05-27 22:22:02,2023-05-27 21:57:02,Traffic
Blinkit,,33984,9478305481,34,0.51,Slightly Delayed,,2024-02-02 04:27:25,2024-02-02 04:12:25,Traffic
Blinkit,,37563,3475260976,33,4.22,Slightly Delayed,,2023-03-26 19:22:43,2023-03-26 19:09:43,Traffic
Blinkit,,33503,3665443705,24,1.7,Slightly Delayed,,2024-08-09 13:42:02,2024-08-09 13:30:02,Traffic
Blinkit,,48217,673592541,11,3.39,On Time,,2024-04-05 00:35:49,2024-04-05 00:35:49,
Blinkit,,81625,8074949320,10,2.17,On Time,,2023-08-17 13:32:57,2023-08-17 13:35:57,
Blinkit,,67163,8056021378,22,1.29,Slightly Delayed,,2023-11-04 22:43:56,2023-11-04 22:32:56,Traffic
Blinkit,,12171,2331582000,16,1.51,On Time,,2024-03-16 09:35:08,2024-03-16 09:38:08,
Blinkit,,57666,5844776722,13,2.1,On Time,,2024-01-10 12:18:56,2024-01-10 12:17:56,Traffic
Blinkit,,59023,8426465860,7,4.2,On Time,,2024-02-29 23:27:48,2024-02-29 23:32:48,
Blinkit,,70770,9057555029,24,2.9,Slightly Delayed,,2024-02-02 19:36:14,2024-02-02 19:30:14,Traffic
Blinkit,,78433,2210486526,17,3.8,On Time,,2023-12-13 17:41:31,2023-12-13 17:41:31,
Blinkit,,36013,6421432903,18,2.92,On Time,,2024-01-30 17:49:05,2024-01-30 17:47:05,Traffic
Blinkit,,30335,3562901354,20,4.33,On Time,,2024-05-06 21:07:54,2024-05-06 21:07:54,
Blinkit,,31210,8194268842,20,0.7,On Time,,2024-08-15 08:13:53,2024-08-15 08:08:53,Traffic
Blinkit,,41508,7524467684,10,0.79,On Time,,2023-04-25 00:50:16,2023-04-25 00:51:16,
Blinkit,,20073,1254195766,13,1.55,On Time,,2023-12-21 05:06:51,2023-12-21 05:08:51,
Blinkit,,42014,6476646153,22,1.3,Slightly Delayed,,2024-10-06 02:47:15,2024-10-06 02:38:15,Traffic
Blinkit,,77200,8278568103,16,2.32,On Time,,2024-08-06 01:16:19,2024-08-06 01:19:19,
Blinkit,,21113,8589621333,14,0.97,On Time,,2023-10-01 13:57:52,2023-10-01 14:00:52,
Blinkit,,45775,8531683720,19,3.67,On Time,,2024-10-25 06:43:21,2024-10-25 06:39:21,Traffic
Blinkit,,95819,327291657,9,3.94,On Time,,2024-07-15 04:44:45,2024-07-15 04:48:45,
Blinkit,,28967,6159164139,15,2.49,On Time,,2024-04-06 06:22:59,2024-04-06 06:17:59,Traffic
Blinkit,,94072,8029863164,12,3.57,On Time,,2023-10-22 16:15:26,2023-10-22 16:17:26,
Blinkit,,92156,9387824629,31,2.16,Late,,2023-12-30 18:47:15,2023-12-30 18:30:15,Traffic
Blinkit,,76199,3289836195,34,3.3,Late,,2024-05-29 03:10:15,2024-05-29 02:48:15,Traffic
Blinkit,,22159,5001931575,31,0.79,Late,,2024-10-28 20:33:45,2024-10-28 20:14:45,Traffic
Blinkit,,51026,7258292820,40,4.06,Late,,2023-08-13 22:47:47,2023-08-13 22:22:47,Traffic
Blinkit,,41365,4924862857,29,0.93,Slightly Delayed,,2023-08-08 17:29:42,2023-08-08 17:14:42,Traffic
Blinkit,,50429,8666314034,18,2.06,On Time,,2023-04-21 19:17:41,2023-04-21 19:14:41,Traffic
Blinkit,,59090,6775326324,28,2.08,Slightly Delayed,,2023-06-17 02:21:29,2023-06-17 02:13:29,Traffic
Blinkit,,73041,6092636899,17,1.85,On Time,,2024-10-26 02:19:39,2024-10-26 02:18:39,Traffic
Blinkit,,20348,4115558056,11,4.64,On Time,,2024-04-17 02:49:53,2024-04-17 02:49:53,
Blinkit,,27659,2352136184,37,3.87,Late,,2023-11-21 22:37:06,2023-11-21 22:13:06,Traffic
Blinkit,,73737,1706445141,21,3.29,Slightly Delayed,,2024-03-11 19:22:18,2024-03-11 19:13:18,Traffic
Blinkit,,50130,9000165912,43,0.75,Late,,2023-08-20 08:57:44,2023-08-20 08:34:44,Traffic
Blinkit,,28367,7457305850,22,0.78,On Time,,2023-12-08 12:21:55,2023-12-08 12:16:55,Traffic
Blinkit,,22198,9685973820,23,4.87,Slightly Delayed,,2024-04-20 03:48:50,2024-04-20 03:36:50,Traffic
Blinkit,,42592,168067196,19,2.65,On Time,,2024-07-16 13:35:12,2024-07-16 13:30:12,Traffic
Blinkit,,59775,6105240201,28,2.23,Slightly Delayed,,2024-05-22 23:48:32,2024-05-22 23:40:32,Traffic
Blinkit,,77605,1888247163,13,1.35,On Time,,2024-02-09 11:48:54,2024-02-09 11:49:54,
Blinkit,,64500,7145162326,22,4.58,Slightly Delayed,,2023-06-23 22:51:58,2023-06-23 22:41:58,Traffic
Blinkit,,1857,7611231659,41,3.53,Late,,2023-09-22 12:46:11,2023-09-22 12:21:11,Traffic
Blinkit,,45529,4508784747,27,2.15,Slightly Delayed,,2024-03-11 02:10:36,2024-03-11 01:58:36,Traffic
Blinkit,,2575,2567590825,14,1.04,On Time,,2023-10-10 20:19:46,2023-10-10 20:19:46,
Blinkit,,75663,9255982861,15,3.98,On Time,,2024-10-17 05:17:51,2024-10-17 05:12:51,Traffic
Blinkit,,14319,4102063254,40,3.26,Late,,2024-01-13 13:06:27,2024-01-13 12:44:27,Traffic
Blinkit,,4116,7373931740,22,2.53,On Time,,2024-08-27 00:24:31,2024-08-27 00:22:31,Traffic
Blinkit,,14009,5682816404,16,2.61,On Time,,2023-07-10 15:15:43,2023-07-10 15:11:43,Traffic
Blinkit,,23075,544018743,22,3.05,Slightly Delayed,,2024-03-31 14:38:00,2024-03-31 14:32:00,Traffic
Blinkit,,65834,3292929952,23,3.13,Slightly Delayed,,2024-09-10 07:05:18,2024-09-10 06:54:18,Traffic
Blinkit,,32954,9144790321,27,1.54,Slightly Delayed,,2023-04-17 16:48:59,2023-04-17 16:33:59,Traffic
Blinkit,,58668,9075991438,17,2.31,On Time,,2023-06-21 23:27:05,2023-06-21 23:26:05,Traffic
Blinkit,,73783,3634813810,37,4.53,Late,,2024-08-12 05:45:50,2024-08-12 05:18:50,Traffic
Blinkit,,64277,8250406975,9,4.77,On Time,,2023-12-07 11:21:13,2023-12-07 11:22:13,
Blinkit,,23099,5877618756,9,3.29,On Time,,2023-07-07 11:20:17,2023-07-07 11:24:17,
Blinkit,,21081,2419292139,23,4.34,Slightly Delayed,,2024-05-31 23:01:38,2024-05-31 22:50:38,Traffic
Blinkit,,86656,9547123332,6,1.9,On Time,,2023-06-07 13:54:18,2023-06-07 13:58:18,
Blinkit,,60048,6968636396,13,4.28,On Time,,2024-04-02 19:48:56,2024-04-02 19:50:56,
Blinkit,,72372,5247557644,11,4.88,On Time,,2023-05-20 08:25:06,2023-05-20 08:27:06,
Blinkit,,10460,7731193394,37,2.35,Late,,2024-10-15 13:43:15,2024-10-15 13:16:15,Traffic
Blinkit,,48142,6048321120,21,4.49,Slightly Delayed,,2024-07-25 11:07:28,2024-07-25 10:59:28,Traffic
Blinkit,,29476,8494582006,13,1.97,On Time,,2023-05-04 16:04:30,2023-05-04 16:07:30,
Blinkit,,96115,5600781757,17,4.6,On Time,,2023-06-18 10:31:12,2023-06-18 10:32:12,
Blinkit,,99245,495091707,28,4.94,Slightly Delayed,,2024-09-16 01:39:00,2024-09-16 01:27:00,Traffic
Blinkit,,91047,3239613823,19,3.19,On Time,,2024-04-18 16:37:41,2024-04-18 16:36:41,Traffic
Blinkit,,94768,3643352219,8,4.43,On Time,,2023-09-15 09:50:26,2023-09-15 09:53:26,
Blinkit,,97807,2051599638,27,1.59,Late,,2023-04-22 11:11:28,2023-04-22 10:55:28,Traffic
Blinkit,,33736,3514859549,17,3.69,On Time,,2023-12-21 14:42:13,2023-12-21 14:45:13,
Blinkit,,68561,3907599008,12,0.79,On Time,,2023-12-12 01:08:26,2023-12-12 01:08:26,
Blinkit,,97084,1534993603,7,1.96,On Time,,2024-01-07 00:20:44,2024-01-07 00:25:44,
Blinkit,,94420,8980701254,26,3.18,Slightly Delayed,,2024-05-12 15:25:44,2024-05-12 15:17:44,Traffic
Blinkit,,37440,6695408903,27,1.18,Slightly Delayed,,2023-05-24 14:08:31,2023-05-24 13:56:31,Traffic
Blinkit,,19152,3268455899,20,1.82,On Time,,2023-09-16 17:26:21,2023-09-16 17:26:21,
Blinkit,,84449,7809161755,19,4.72,On Time,,2023-04-10 16:34:51,2023-04-10 16:32:51,Traffic
Blinkit,,41581,8873697539,13,1.04,On Time,,2024-02-14 05:34:26,2024-02-14 05:33:26,Traffic
Blinkit,,20405,8603941640,16,4.57,On Time,,2024-01-06 08:12:17,2024-01-06 08:16:17,
Blinkit,,64196,8308184279,21,2.24,On Time,,2023-06-19 08:26:51,2023-06-19 08:21:51,Traffic
Blinkit,,74511,7572826287,17,0.87,On Time,,2023-04-23 12:04:31,2023-04-23 12:06:31,
Blinkit,,37146,7478396641,24,3.92,Slightly Delayed,,2023-12-05 14:24:20,2023-12-05 14:12:20,Traffic
Blinkit,,26141,3569283921,14,3.68,On Time,,2023-10-27 07:33:26,2023-10-27 07:34:26,
Blinkit,,65941,9947619677,12,2.12,On Time,,2024-08-20 20:46:20,2024-08-20 20:50:20,
Blinkit,,49918,5396237918,23,4.88,On Time,,2024-01-31 20:22:41,2024-01-31 20:17:41,Traffic
Blinkit,,6556,455878765,16,1.66,On Time,,2024-07-06 04:26:53,2024-07-06 04:25:53,Traffic
Blinkit,,84399,2079195080,17,2.75,On Time,,2024-03-30 02:50:42,2024-03-30 02:52:42,
Blinkit,,5923,6104211214,20,2.14,On Time,,2024-07-21 02:46:58,2024-07-21 02:44:58,Traffic
Blinkit,,44610,9442939134,7,0.71,On Time,,2024-08-24 11:47:07,2024-08-24 11:52:07,
Blinkit,,42288,3317293496,7,0.98,On Time,,2024-02-13 09:00:08,2024-02-13 09:03:08,
Blinkit,,24700,8243326501,14,2.33,On Time,,2024-01-21 11:36:26,2024-01-21 11:35:26,Traffic
Blinkit,,22588,4109483569,28,4.29,Slightly Delayed,,2024-03-10 19:10:38,2024-03-10 19:01:38,Traffic
Blinkit,,17564,5390352336,13,1.24,On Time,,2024-07-15 04:49:53,2024-07-15 04:47:53,Traffic
Blinkit,,92740,2581584982,19,2.11,On Time,,2023-10-20 02:27:34,2023-10-20 02:26:34,Traffic
Blinkit,,21499,1668737869,12,0.92,On Time,,2023-03-23 23:57:26,2023-03-24 00:00:26,
Blinkit,,55251,5046906329,16,3.21,On Time,,2023-08-07 08:03:35,2023-08-07 08:00:35,Traffic
Blinkit,,29809,2536833157,12,1.72,On Time,,2023-05-08 04:56:45,2023-05-08 04:58:45,
Blinkit,,64871,9176170352,13,3.69,On Time,,2023-11-03 09:06:22,2023-11-03 09:06:22,
Blinkit,,71285,833930925,16,0.69,On Time,,2024-01-10 16:40:49,2024-01-10 16:44:49,
Blinkit,,86830,8515226099,17,1.59,On Time,,2023-08-21 17:25:26,2023-08-21 17:27:26,
Blinkit,,3627,2023020278,26,2.68,Slightly Delayed,,2023-06-14 10:37:21,2023-06-14 10:24:21,Traffic
Blinkit,,3957,2840526544,14,3.86,On Time,,2023-03-28 07:38:51,2023-03-28 07:36:51,Traffic
